title,female_count,male_count,popularity,female_percentage,male_percentage
Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,66,273,5866,19.47,80.53
Shakunetsu no Takkyuu Musume,398,2460,2277,13.93,86.07
Shaman King,7624,15649,343,32.76,67.24
Shaman King Specials,989,1431,3165,40.87,59.13
Shi Xiong,46,136,7307,25.27,74.73
Shiawasette Naani,39,112,9245,25.83,74.17
Shihaisha no Tasogare,362,820,4733,30.63,69.37
Shiiba-san no Ura no Kao. with Imouto Lip,27,321,6423,7.76,92.24
Shikabane Hime: Aka,3641,10829,993,25.16,74.84
Shimai Ijiri,26,191,8233,11.98,88.02
Shimai Ningyou,57,240,7602,19.19,80.81
Shin Angel,61,301,7130,16.85,83.15
Shin Angyo Onshi,938,2225,3096,29.66,70.34
"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",219,850,4816,20.49,79.51
Shin Koihime†Musou: Otome Tairan,408,2226,3041,15.49,84.51
Shin Koihime†Musou: Otome Tairan OVA,111,713,5187,13.47,86.53
Shin Maple Town Monogatari: Palm Town-hen,96,60,8634,61.54,38.46
Shin Tenchi Muyou!,1040,3380,2315,23.53,76.47
Shin Tennis no Ouji-sama OVA vs. Genius 10,392,528,3889,42.61,57.39
Shin Tennis no Ouji-sama Specials,430,455,4281,48.59,51.41
Shin-ban Megami Tantei Vinus File,13,174,8342,6.95,93.05
Shinano Mainichi Shinbun,98,263,7149,27.15,72.85
Shingeki no Bahamut: Genesis,3945,14995,306,20.83,79.17
Shingeki no Bahamut: Genesis - Short Story,339,1130,3347,23.08,76.92
Shingeki no Kyojin Movie 1: Guren no Yumiya,1606,2792,1580,36.52,63.48
Shingeki no Kyojin Movie 3: Kakusei no Houkou,539,1320,2488,28.99,71.01
Shingeki no Kyojin: Lost Girls,1556,3679,1210,29.72,70.28
Shingeki no Kyotou,320,546,3741,36.95,63.05
Shingeki! Kyojin Chuugakkou,2442,4441,1037,35.48,64.52
Shinigami no Ballad.,3138,4742,1893,39.82,60.18
Shinjin Tour Conductor,35,166,8126,17.41,82.59
Shinkyoku Soukai Polyphonica Crimson S,902,2811,2702,24.29,75.71
Shinmai Maou no Testament Specials,111,1258,2827,8.11,91.89
Shinreigari: Ghost Hound,5802,9664,910,37.51,62.49
Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,114,444,6063,20.43,79.57
Shinryaku!? Ika Musume,1275,6238,1388,16.97,83.03
Shinsekai yori,10006,24734,114,28.8,71.2
Shinshou Genmukan,68,428,6101,13.71,86.29
Shintaisou: Kari,138,823,4983,14.36,85.64
Shintaisou: Shin,96,623,5720,13.35,86.65
Shion no Ou,1735,3139,2440,35.6,64.4
Shisha no Sho,80,102,8429,43.96,56.04
Shisha no Teikoku,1890,3532,1587,34.86,65.14
Shitcom,415,1667,3470,19.93,80.07
Shoka,303,636,5428,32.27,67.73
Shokugeki no Souma OVA,1065,3829,1461,21.76,78.24
Shokugeki no Souma: Ni no Sara,4422,17159,127,20.49,79.51
Shokugeki no Souma: Ni no Sara OVA,1038,3913,1376,20.97,79.03
Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen OVA,348,1596,2473,17.9,82.1
Shokupan Mimi,119,119,8187,50.0,50.0
Short Peace Opening,175,499,5493,25.96,74.04
Shoujo Kakumei Utena,5703,7314,834,43.81,56.19
Shoujo Koakuma Kei,10,142,8460,6.58,93.42
Shoujo Senki Brain Jacker,38,360,6257,9.55,90.45
Shoujo x Shoujo x Shoujo The Animation,54,691,4970,7.25,92.75
Shounen Hollywood: Holly Stage for 50,447,203,5044,68.77,31.23
Shounen Onmyouji,3131,3913,1793,44.45,55.55
Shounen Sarutobi Sasuke,47,113,8659,29.38,70.63
Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,2022,4391,1107,31.53,68.47
Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,379,441,4578,46.22,53.78
Shuffle! Memories,1219,5586,1792,17.91,82.09
Shuffle! Prologue,433,1826,3334,19.17,80.83
Shukufuku no Campanella,953,3861,2465,19.8,80.2
Shunga,24,83,9868,22.43,77.57
Shusaku Liberty,26,248,7509,9.49,90.51
Shusaku Replay,22,255,7524,7.94,92.06
Shuten Douji,46,250,7478,15.54,84.46
Shutsugeki! Machine Robo Rescue,44,132,8566,25.0,75.0
Shuudan Chikan Densha,22,226,7683,8.87,91.13
Sidonia no Kishi: Daikyuu Wakusei Seneki,1103,6358,1058,14.78,85.22
Silent Möbius: The Motion Picture,123,480,6189,20.4,79.6
Sin: Nanatsu no Taizai,679,4955,1175,12.05,87.95
Sin: Nanatsu no Taizai Zange-roku,73,395,5085,15.6,84.4
Sister Princess: Re Pure,356,1042,4369,25.46,74.54
Sketchbook: Full Color&#039;s Picture Drama,100,278,7168,26.46,73.54
Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,396,1348,3790,22.71,77.29
Slayers,4273,9138,949,31.86,68.14
Slayers Next,2274,5144,1596,30.66,69.34
Slayers Revolution,1378,3553,2249,27.95,72.05
Slayers Special,766,2160,3126,26.18,73.82
Slayers: The Motion Picture,1042,2682,2804,27.98,72.02
Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,219,311,6150,41.32,58.68
Snow Halation,867,1631,3384,34.71,65.29
Softenni Specials,109,708,5757,13.34,86.66
Sol Bianca: Taiyou no Fune,215,509,5691,29.7,70.3
Sola Specials,769,2569,3294,23.04,76.96
Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,1634,3382,2061,32.58,67.42
Sora Iro no Tane,288,406,6406,41.5,58.5
Sora no Manimani Specials,281,1045,4950,21.19,78.81
Sora no Method: Aru Shoujo no Kyuujitsu★,172,674,4620,20.33,79.67
Sora wo Kakeru Shoujo Picture Drama,95,455,7016,17.27,82.73
Sore ga Seiyuu!,1046,3202,1986,24.62,75.38
Sotsugyou: Graduation,50,111,8959,31.06,68.94
Soukan Rensa,25,190,8043,11.63,88.37
Soukou Kihei Votoms: Case; Irvine,67,363,6881,15.58,84.42
Soukou Kihei Votoms: Kakuyaku taru Itan,42,390,6738,9.72,90.28
Soukou Kihei Votoms: Koei Futatabi,47,358,6984,11.6,88.4
Soukou Kihei Votoms: Pailsen Files,63,622,5705,9.2,90.8
Soukou Kijo Iris,58,540,5430,9.7,90.3
Soukyuu no Fafner: Right of Left - Single Program,514,1629,3556,23.99,76.01
Soul Eater: Late Night Show,447,929,3146,32.49,67.51
Soul Link,782,2636,2917,22.88,77.12
Soul Worker: Your Destiny Awaits,48,138,6941,25.81,74.19
Sousei no Aquarion OVA,460,1238,3919,27.09,72.91
Souseiki,81,224,7996,26.56,73.44
Soushi Souai: Junai Mellow yori,30,401,6022,6.96,93.04
Soushitsukyou,46,198,7372,18.85,81.15
Souten no Ken Specials,30,335,7333,8.22,91.78
Space Adventure Cobra,130,690,4951,15.85,84.15
Space Fantasia 2001 Nights,52,304,7211,14.61,85.39
Space Neko Theater,44,133,8978,24.86,75.14
Space Station No.9,202,353,6896,36.4,63.6
Spaceship Agga Ruter,26,259,7492,9.12,90.88
Space☆Dandy 2nd Season Picture Drama,51,172,7138,22.87,77.13
Sparrow&#039;s Hotel,402,1187,4129,25.3,74.7
Special A,13335,13574,339,49.56,50.44
Speed,56,131,9065,29.95,70.05
Spocon!,35,484,5239,6.74,93.26
Star Driver the Movie,578,1101,3818,34.43,65.57
Starless: 21st Century Nymphomaniacs,61,686,4735,8.17,91.83
Starmyu OVA,439,121,4995,78.39,21.61
Starship Troopers: Traitor of Mars,7,61,9499,10.29,89.71
Steins;Gate: Oukoubakko no Poriomania,4505,19190,328,19.01,80.99
Stella Jogakuin Koutou-ka C³-bu,1101,4965,1722,18.15,81.85
Stella no Mahou,569,2335,2303,19.59,80.41
Stella no Mahou Specials,68,350,6032,16.27,83.73
Stop!! Hibari-kun!,134,236,6537,36.22,63.78
Strange+ Special,85,192,7406,30.69,69.31
Stratos 4 Advance,75,595,6174,11.19,88.81
Stratos 4 Advance Kanketsu-hen,58,464,6722,11.11,88.89
Street Fighter II V,416,2685,2904,13.42,86.58
Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,29,140,8215,17.16,82.84
Strike Witches OVA,572,3525,2655,13.96,86.04
Submarine Super 99,41,146,8399,21.93,78.07
Sugar*Soldier,923,511,3998,64.37,35.63
Suisei,55,142,8591,27.92,72.08
Suisei no Gargantia Specials,931,3868,2116,19.4,80.6
Suite Precure♪,702,797,3856,46.83,53.17
Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪,253,354,5638,41.68,58.32
Suki Desu Suzuki-kun!!,656,286,5295,69.64,30.36
Sukitte Ii na yo.,12439,14802,192,45.66,54.34
Sukitte Ii na yo.: Mei and Marshmallow,1375,1144,2383,54.59,45.41
Super Child,22,129,8937,14.57,85.43
Super Lovers,3746,1068,1344,77.81,22.19
Super Lovers 2,2233,475,1954,82.46,17.54
Supernatural The Animation,1854,2505,2509,42.53,57.47
Sushi Police,424,1069,3619,28.4,71.6
Suteki Tantei Labyrinth,835,803,4200,50.98,49.02
"Suteki desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",2133,1774,2542,54.59,45.41
Swamp Stamp Anime Edition,22,161,7368,12.02,87.98
Sweat Punch,3178,3893,2144,44.94,55.06
Sword Art Online II,8716,32055,17,21.38,78.62
Sword Art Online II: Sword Art Offline II,554,1887,2081,22.7,77.3
Sword Art Online Movie: Ordinal Scale - Sword Art Offline,123,422,4650,22.57,77.43
Sword Gai: The Animation,637,1585,2604,28.67,71.33
TANK S.W.A.T. 01,51,352,7232,12.66,87.34
TO-Y,113,247,7336,31.39,68.61
Tabisuru Nuigurumi: Traveling Daru,270,359,5874,42.93,57.07
Tactical Roar,196,1368,4166,12.53,87.47
Taiho Shichau zo: Full Throttle Special,65,355,7019,15.48,84.52
Taiho Shichau zo: Nagisa no Koutsuu Yuudou,121,558,6028,17.82,82.18
Tailenders,449,1737,3378,20.54,79.46
Taimanin Asagi,167,1420,3576,10.52,89.48
Taimanin Yukikaze,55,577,4865,8.7,91.3
Taisei Kensetsu: Shin Doha Kokusai Kuukou,175,404,6514,30.22,69.78
Taisei Kensetsu: Vietnam Noi Bai Kuukou,196,426,5908,31.51,68.49
Taishou Mebiusline: Chicchai-san - You and I,88,37,8592,70.4,29.6
Taiyou no Ouji: Horus no Daibouken,281,633,4979,30.74,69.26
Taiyou no Yuusha Fighbird,40,162,7898,19.8,80.2
Takane no Jitensha,196,311,7114,38.66,61.34
Tales of Gekijou,290,379,5696,43.35,56.65
Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,743,1055,4242,41.32,58.68
Tales of Symphonia The Animation: Sekai Tougou-hen,849,1746,2872,32.72,67.28
Tales of Symphonia The Animation: Tethe&#039;alla-hen Specials,413,631,4575,39.56,60.44
Tales of Zestiria the X,2738,10266,439,21.06,78.94
Tales of Zestiria the X 2nd Season,1204,5231,1016,18.71,81.29
Tales of the Abyss,4450,9751,941,31.34,68.66
Tales of the Abyss Special Fan Disc,253,445,5655,36.25,63.75
Tamako Love Story,3638,7103,686,33.87,66.13
Tamako Market,6050,12063,452,33.4,66.6
Tamashii Insert,48,460,4938,9.45,90.55
Tamayura: Sotsugyou Shashin Part 1 - Kizashi,230,779,4505,22.79,77.21
Tamayura: Sotsugyou Shashin Part 3 - Akogare,163,569,5058,22.27,77.73
Tanaka-kun wa Kyou mo Kedaruge,691,1004,2909,40.77,59.23
Taneyamagahara no Yoru,259,405,5808,39.01,60.99
Tanken Driland,242,738,5062,24.69,75.31
Tanoshii Muumin Ikka Bouken Nikki,326,343,5699,48.73,51.27
Tantei Gakuen Q,1194,2054,2639,36.76,63.24
Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,77,275,6499,21.88,78.13
Tantei Opera Milky Holmes: Alternative,164,588,5179,21.81,78.19
Tari Tari,3834,10102,874,27.51,72.49
Tatakae!! Iczer-1,137,659,5248,17.21,82.79
Teakamamire no Tenshi The Animation,13,160,7410,7.51,92.49
Techno Police 21C,10,98,9354,9.26,90.74
Teekyuu 5 Specials,64,271,6757,19.1,80.9
Teekyuu 6 Specials,45,200,7433,18.37,81.63
Teekyuu 8 Specials,38,162,7930,19.0,81.0
Teizokurei Daydream,351,1133,4389,23.65,76.35
Telepathy Shoujo Ran,636,1098,4258,36.68,63.32
Television,34,73,9943,31.78,68.22
Tenchi Muyou!,1455,5314,1590,21.5,78.5
Tenchi Muyou! GXP,525,2802,2609,15.78,84.22
Tenchi Muyou! in Love 2: Haruka Naru Omoi,552,1763,3465,23.84,76.16
Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,2143,10027,914,17.61,82.39
Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,1289,3637,2524,26.17,73.83
Tengen Toppa Gurren Lagann: Parallel Works,1315,4132,2336,24.14,75.86
Tengen Toppa Gurren Lagann: Parallel Works 2,696,2266,2979,23.5,76.5
Tenjoubito to Akutobito Saigo no Tatakai,689,753,4518,47.78,52.22
Tenkuu Senki Shurato: Sousei e no Anto,34,203,7990,14.35,85.65
Tennen Koi-iro Alcohol,40,478,5251,7.72,92.28
Tennis no Ouji-sama,5662,7642,806,42.56,57.44
Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,1244,974,3448,56.09,43.91
Tennis no Ouji-sama: Sonzoku Yama no Hi,1267,1183,3322,51.71,48.29
Tennis no Ouji-sama: Zenkoku Taikai-hen,1820,2537,2099,41.77,58.23
Tenshi Nanka ja Nai,467,164,6477,74.01,25.99
Tenshi no Shippo Chu!,216,716,5234,23.18,76.82
Tenshi no Tamago,2440,4797,1478,33.72,66.28
Tentai Senshi Sunred 2nd Season,130,830,4699,13.54,86.46
Terra Formars: Bugs 2-hen,596,2983,2290,16.65,83.35
Tetsuwan Atom (1980),305,835,4213,26.75,73.25
The Animatrix,2225,6689,1514,24.96,75.04
The Cockpit,180,1032,4339,14.85,85.15
The Disappearance of Conan Edogawa: The Worst Two Days in History,306,485,4580,38.69,61.31
The Last: Naruto the Movie,2759,8777,520,23.92,76.08
The Perfect World,100,305,5927,24.69,75.31
The SoulTaker: Tamashii-gari,1057,2731,2785,27.9,72.1
The TV Show,198,419,6230,32.09,67.91
The Urotsuki,64,334,6906,16.08,83.92
The iDOLM@STER,3457,9602,850,26.47,73.53
"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.",130,531,4988,19.67,80.33
The iDOLM@STER Live For You!,455,1192,4154,27.63,72.37
The iDOLM@STER Million Live! 1st Anniversary PV,92,242,6889,27.54,72.46
The iDOLM@STER: 765 Pro to Iu Monogatari,606,2362,2966,20.42,79.58
The☆Doraemons: Goal! Goal! Goal!!,34,102,9079,25.0,75.0
The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,50,118,8554,29.76,70.24
Tiger & Bunny,5906,10492,605,36.02,63.98
Tiger & Bunny Movie 1: The Beginning,1130,1472,2934,43.43,56.57
Tight-rope,3002,297,2312,91.0,9.0
Time Bokan Oudou Fukko,30,159,8580,15.87,84.13
Time Bokan Series: Yattodetaman,105,214,7836,32.92,67.08
Time Travel Tondekeman!,92,143,7878,39.15,60.85
To Heart,1179,3404,2748,25.73,74.27
To Heart 2 OVA,203,1178,4790,14.7,85.3
To Heart Omake,120,535,6582,18.32,81.68
To LOVE-Ru Darkness 2nd,540,7851,735,6.44,93.56
Toaru Hikuushi e no Tsuioku,1809,4152,1881,30.35,69.65
Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,331,2012,2907,14.13,85.87
Toaru Kagaku no Railgun: Motto Marutto Railgun,884,4382,2105,16.79,83.21
Toaru Majutsu no Index,8706,32184,115,21.29,78.71
Toji no Miko,482,2440,1866,16.5,83.5
Toki wo Kakeru Shoujo,14504,28352,113,33.84,66.16
Tokimeki Memorial: Only Love,1266,4477,2194,22.04,77.96
Tokimeki Memorial: Only Love Specials,157,845,5413,15.67,84.33
Tokubetsu Byoutou,63,483,5785,11.54,88.46
Tokubetsu Jugyou 3 SLG The Animation,32,420,5532,7.08,92.92
Tokumu Sentai Shinesman,131,315,6961,29.37,70.63
Tokyo Babylon,1780,1262,3275,58.51,41.49
Tokyo Magnitude 8.0,5878,15302,493,27.75,72.25
Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,1398,3236,2341,30.17,69.83
Tokyo Ravens,4391,15553,286,22.02,77.98
Tokyo Vice,46,164,8339,21.9,78.1
Tonari no Kaibutsu-kun,14323,24073,88,37.3,62.7
Tonari no Seki-kun OVA,1022,3253,2281,23.91,76.09
Tongari Boushi no Memole,160,116,7696,57.97,42.03
Tono to Issho,441,463,5847,48.78,51.22
Tono to Issho: Ippunkan Gekijou,342,344,6288,49.85,50.15
Tony&#039;s Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,102,739,5106,12.13,87.87
Top wo Nerae 2! Kagaku Kouza,28,137,8247,16.97,83.03
Top wo Nerae! Kagaku Kouza,169,1099,4473,13.33,86.67
Topo Gigio,110,127,7873,46.41,53.59
Toradora!: Bentou no Gokui,2982,8925,933,25.04,74.96
Tori no Uta,250,359,6051,41.05,58.95
Torikaekko Please,58,182,8189,24.17,75.83
Toriko: Barbarian Ivy wo Hokaku Seyo!,70,292,6833,19.34,80.66
Toriko: Jump Super Anime Tour 2009 Special,241,1064,4754,18.47,81.53
Toshi Densetsu Monogatari Hikiko,372,446,5550,45.48,54.52
Toshi wo Totta Wani,176,312,6856,36.07,63.93
Toshokan Sensou,3064,5216,1598,37.0,63.0
Tottoko Hamtarou,2814,2840,1917,49.77,50.23
Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,75,102,8443,42.37,57.63
Touch,790,2259,2883,25.91,74.09
Touch 2: Sayonara no Okurimono,61,236,7778,20.54,79.46
Touch: Cross Road - Kaze no Yukue,83,352,7054,19.08,80.92
Touka Gettan,1659,2064,3026,44.56,55.44
Toushou Daimos,234,642,5569,26.71,73.29
Track City,17,74,9239,18.68,81.32
Tragic Silence: Shoujo Yugi,42,135,8576,23.73,76.27
Transformers: Car Robots,134,571,5972,19.01,80.99
Transformers: Choujin Master Force,71,345,7006,17.07,82.93
Tribe Cool Crew,176,406,5449,30.24,69.76
Trigun,8450,27401,138,23.57,76.43
Tsuki no Waltz,247,274,7102,47.41,52.59
Tsukimonogatari,1974,12348,443,13.78,86.22
Tsukiuta. The Animation,1180,396,2987,74.87,25.13
Tsukuyomi: Moon Phase,2930,6485,1475,31.12,68.88
Tsukuyomi: Moon Phase Special,501,1637,3837,23.43,76.57
Tsuma Tsuma,49,504,6206,8.86,91.14
Tsumamigui 3 The Animation,20,378,5506,5.03,94.97
Tsun Tsun Maid wa Ero Ero Desu,96,984,4097,8.89,91.11
Tsuyokiss,1008,2682,3053,27.32,72.68
Tsuyoshi Shikkari Shinasai,40,98,8370,28.99,71.01
Twin Signal: Family Game,98,189,7919,34.15,65.85
UFO Princess Valkyrie,571,2242,3215,20.3,79.7
UFO Princess Valkyrie: Recap,33,160,8350,17.1,82.9
UFO Robo Grendizer,189,710,4608,21.02,78.98
UN-GO,5393,8682,843,38.32,61.68
Uba,66,537,5783,10.95,89.05
"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",1066,3155,1633,25.25,74.75
Uchouten Kazoku,3455,8352,860,29.26,70.74
Uchouten Kazoku 2,989,2683,1977,26.93,73.07
Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,121,473,5746,20.37,79.63
Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,29,95,8773,23.39,76.61
Uchuu Kaizoku Sara,119,895,4321,11.74,88.26
Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,145,421,6236,25.62,74.38
Uchuu Senkan Yamato 2,121,668,5019,15.34,84.66
Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,133,1065,4105,11.1,88.9
Uchuu Senkan Yamato: Fukkatsu-hen,64,455,6306,12.33,87.67
Uchuu Senkan Yamato: Kanketsu-hen,54,346,6649,13.5,86.5
Uchuu Senshi Baldios (Movie),21,105,9175,16.67,83.33
Uchuu Show e Youkoso,873,1819,3064,32.43,67.57
Uchuu no Kishi Tekkaman Blade II,73,506,6128,12.61,87.39
Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,34,272,7620,11.11,88.89
Uchuu no Kishi Tekkaman Blade OVA: Missing Link,30,258,7750,10.42,89.58
Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,69,381,6092,15.33,84.67
Ugokie Kori no Tatehiki,59,144,8835,29.06,70.94
Uhou Renka,83,839,4360,9.0,91.0
Ultra Maniac OVA,611,447,5148,57.75,42.25
Ultraviolet: Code 044,320,765,5065,29.49,70.51
Uma Musume: Pretty Derby,100,377,5309,20.96,79.04
Unico,220,250,6191,46.81,53.19
Universe,200,230,7421,46.51,53.49
Upotte!! OVA,220,1789,3437,10.95,89.05
Ura Jutaijima,9,187,7327,4.59,95.41
Urahara,596,1543,2514,27.86,72.14
Urashima Tarou,59,165,8367,26.34,73.66
Urban Square: Kouhaku no Tsuigeki,40,158,8459,20.2,79.8
Urusei Yatsura,1384,3589,1953,27.83,72.17
Urusei Yatsura Movie 3: Remember My Love,167,575,5474,22.51,77.49
Urusei Yatsura Movie 6: Itsudatte My Darling,147,516,5686,22.17,77.83
"Urusei Yatsura: Haru da, Tobidase!",115,422,6534,21.42,78.58
Usagi Drop Specials,2265,5227,1629,30.23,69.77
Usakame Special,40,154,8262,20.62,79.38
Usaru-san,123,138,8416,47.13,52.87
Usavich III,237,485,5691,32.83,67.17
Ushinawareta Mirai wo Motomete,1230,6009,1348,16.99,83.01
Ushio to Tora (TV),1776,8855,675,16.71,83.29
Ushio to Tora: Comically Deformed Theater,55,254,6965,17.8,82.2
Uta Kata Special,580,633,4989,47.82,52.18
Uta no☆Prince-sama♪ Maji Love 2000%,5932,1283,1110,82.22,17.78
Utawarerumono OVA Picture Drama,192,651,5328,22.78,77.22
Utawarerumono Recaps,148,536,5852,21.64,78.36
Utsukushiki Emono-tachi no Gakuen,31,229,7721,11.92,88.08
Vampire Knight,21233,17929,154,54.22,45.78
Vandread: Taidou-hen,171,1047,4600,14.04,85.96
Vandread: The Second Stage,1024,5779,1749,15.05,84.95
Vanquished Queens,122,1066,4161,10.27,89.73
ViVid Strike! Specials,72,415,5389,14.78,85.22
Violence Jack: Hell&#039;s Wind-hen,101,735,5222,12.08,87.92
Violet Evergarden,5802,15701,157,26.98,73.02
Visionary,24,188,7973,11.32,88.68
WXIII Kidou Keisatsu Patlabor,126,1070,4333,10.54,89.46
Waanabi.jk,52,123,8736,29.71,70.29
Waga Seishun no Arcadia: Mugen Kidou SSX,108,471,5657,18.65,81.35
Wagaya no Oinari-sama. Specials,154,398,6388,27.9,72.1
Wakakusa no Charlotte,139,104,7631,57.2,42.8
Wakaranai Buta,30,73,9706,29.13,70.87
"Wake Up, Girls! Seishun no Kage",261,699,4558,27.19,72.81
"Wake Up, Girls! Shichinin no Idol",805,2194,2846,26.84,73.16
Walkure Romanze,1099,7590,1086,12.65,87.35
Wanna. SpartanSex Spermax!!!,61,551,5007,9.97,90.03
Wanpaku Ouji no Orochi Taiji,47,160,8204,22.71,77.29
Warau Hyouteki,209,375,6376,35.79,64.21
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,8595,21838,150,28.24,71.76
Watashi ga Toriko ni Natte Yaru,41,408,5266,9.13,90.87
Watashi no Kao,41,104,8932,28.28,71.72
Watashi no Shiranai Mesu no Kao,34,426,5961,7.39,92.61
"Watashitachi, Luck Logic-bu!",99,273,6305,26.61,73.39
Whistle!,539,1115,3749,32.59,67.41
White Album,2800,7965,1180,26.01,73.99
White Album 2,1949,9916,642,16.43,83.57
White Album 2nd Season,925,4014,2090,18.73,81.27
Wild Adapter,817,361,4554,69.35,30.65
Wind: A Breath of Heart,83,367,7103,18.44,81.56
Wind: A Breath of Heart (TV),488,1684,3890,22.47,77.53
Wind: A Breath of Heart OVA,126,508,6606,19.87,80.13
Windaria,412,765,4586,35.0,65.0
Winter Sonata Episode 0,555,620,5542,47.23,52.77
Wish,1180,520,4580,69.41,30.59
Witch Craft Works,2400,11745,573,16.97,83.03
Witch Craft Works OVA,363,2103,2809,14.72,85.28
Witch Hunter Robin,4564,8032,1104,36.23,63.77
Wizard Barristers: Benmashi Cecil,1288,4982,1669,20.54,79.46
Wo Shi Jiang Xiaobai,78,156,6297,33.33,66.67
Wolf&#039;s Rain,10538,16468,359,39.02,60.98
Wonder (Movie),41,134,8298,23.43,76.57
Words Worth,197,1029,4555,16.07,83.93
Working!!!: Lord of the Takanashi,904,4596,1483,16.44,83.56
Working&#039;!! Announcement Specials,627,1535,3562,29.0,71.0
World Fool News (TV),85,189,7331,31.02,68.98
Wotaku ni Koi wa Muzukashii,2916,6490,737,31.0,69.0
X-Men,905,2798,2800,24.44,75.56
X/1999,2488,2807,2298,46.99,53.01
Yakin Byoutou,285,1187,4125,19.36,80.64
Yakin Byoutou San,72,559,5722,11.41,88.59
Yakushiji Ryouko no Kaiki Jikenbo,1008,1777,3328,36.19,63.81
Yakusoku (ONA),47,151,8553,23.74,76.26
Yama no Susume: Second Season Specials,173,612,5131,22.04,77.96
Yamato 2520,25,156,8240,13.81,86.19
Yamato Nadeshiko Shichihenge♥,11410,5323,813,68.19,31.81
Yamato Takeru,45,180,7959,20.0,80.0
Yami Shibai,2486,3548,1547,41.2,58.8
Yami no Teio: Kyuuketsuki Dracula,90,248,7494,26.63,73.37
Yaoguai Mingdan,229,741,3648,23.61,76.39
Yawara! Sore Yuke Koshinuke Kids!!,55,175,8137,23.91,76.09
Yes! Precure 5,772,583,3980,56.97,43.03
Yes! Precure 5 GoGo!,419,377,4921,52.64,47.36
Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,245,248,6116,49.7,50.3
Yodaka no Hoshi,102,163,7399,38.49,61.51
Yodaka no Hoshi (Music),61,99,8945,38.13,61.88
Yokohama Kaidashi Kikou,771,2185,2943,26.08,73.92
Yokujou Bazooka The Animation,27,444,5733,5.73,94.27
Yoroiden Samurai Troopers Kikoutei Densetsu,76,242,7246,23.9,76.1
Yoru ga Kuru!,104,336,6681,23.64,76.36
Yoru no Hi,35,103,8881,25.36,74.64
Youjo Senki,3129,13621,267,18.68,81.32
Youjo Senki Recap,307,1489,3211,17.09,82.91
Youjuu Kyoushitsu Gaiden,24,127,8607,15.89,84.11
Youkai Ningen Bem (2006),140,188,7582,42.68,57.32
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,111,524,4327,17.48,82.52
Youkou no Ken,74,396,6641,15.74,84.26
Youseiki Suikoden,77,290,7308,20.98,79.02
Yowamushi Pedal,3977,7855,670,33.61,66.39
Yowamushi Pedal: Spare Bike,375,549,4368,40.58,59.42
Yozakura Quartet: Hoshi no Umi,916,3195,2252,22.28,77.72
Ys,293,831,4807,26.07,73.93
Yukiyo Ichiya Monogatari,28,202,7954,12.17,87.83
Yume Tsukai,631,925,4393,40.55,59.45
Yume no Hoshi no Button Nose,62,64,9560,49.21,50.79
Yume no Ukiyo ni Saitemina,44,157,8548,21.89,78.11
Yume-iro Pâtissière SP Professional,2030,752,2371,72.97,27.03
Yumedamaya Kidan,295,289,6681,50.51,49.49
Yunyun☆Paradise,13,147,8496,8.13,91.88
Yuri Kuma Arashi,2212,5304,1283,29.43,70.57
Yuri!!! on Ice,8771,7983,238,52.35,47.65
