title,female_count,male_count,popularity,female_percentage,male_percentage
Munto,1323,1706,3146,43.68,56.32
Mura Matsuri,105,228,7853,31.53,68.47
Muramasa,200,488,5768,29.07,70.93
Murder Princess,3063,5503,1660,35.76,64.24
Musaigen no Phantom World Special,310,2304,2289,11.86,88.14
Musekinin Galaxy☆Tylor,115,446,5359,20.5,79.5
Mushi no Tameiki,49,110,9230,30.82,69.18
Mushi-Uta,836,2045,3283,29.02,70.98
Mushishi Zoku Shou: Odoro no Michi,1520,4278,1548,26.22,73.78
Music S.T.A.R.T!!,495,1073,4038,31.57,68.43
Muteki Choujin Zanbot 3,50,350,6734,12.5,87.5
Mutsu Enmei Ryuu Gaiden: Shura no Toki,451,2340,2929,16.16,83.84
Muumin (1972),125,114,7950,52.3,47.7
Muybridge no Ito,83,142,8214,36.89,63.11
My Life,154,269,6730,36.41,63.59
My Life As,41,175,8168,18.98,81.02
Märchen Mädchen,463,1928,2349,19.36,80.64
Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,100,150,8091,40.0,60.0
Nagareboshi Lens Specials,242,101,6855,70.55,29.45
Nagasarete Airantou,1390,9433,1328,12.84,87.16
Naisho no Hanashi,85,401,6112,17.49,82.51
Naisho no Wakana-san,19,278,6914,6.4,93.6
Nama Lo Re: Furachimono The Animation,26,307,6317,7.81,92.19
Namaiki: Kissuisou e Youkoso! The Animation,41,616,4504,6.24,93.76
Namanaka Hyaku Percent!: Katamusubi no Shinpa,44,539,5362,7.55,92.45
Nanako Kaitai Shinsho,324,1315,4136,19.77,80.23
Nanase Ren,107,635,5304,14.42,85.58
Nanatsu no Taizai OVA,1226,4465,1245,21.54,78.46
Nanbaka 2,1105,2291,1563,32.54,67.46
Nandaka Velonica,50,99,8566,33.56,66.44
Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,1204,2493,2108,32.57,67.43
Naruto x UT,1401,2924,2158,32.39,67.61
Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,3868,6506,1467,37.29,62.71
Nasu: Suitcase no Wataridori,106,400,6570,20.95,79.05
Natsume Yuujinchou Go,3103,4427,1038,41.21,58.79
Natsume Yuujinchou Go Specials,894,1062,2960,45.71,54.29
Natsume Yuujinchou San,6437,8971,596,41.78,58.22
Natsume Yuujinchou: Itsuka Yuki no Hi ni,2249,2874,1736,43.9,56.1
Natsumushi The Animation,82,595,5366,12.11,87.89
Negima!? Natsu Special!?,609,2676,3167,18.54,81.46
Neko nanka Yondemo Konai.,88,69,8361,56.05,43.95
Nekogami Yaoyorozu Specials,48,174,8084,21.62,78.38
Nekogami Yaoyorozu: Ohanami Ghostbusters,131,518,6055,20.18,79.82
Nekojiru Gekijou Jirujiru Original,576,840,4151,40.68,59.32
Nekopara,458,2691,1924,14.54,85.46
Neo Angelique Abyss: Second Age,1910,665,3093,74.17,25.83
Neo Ranga,280,1050,4202,21.05,78.95
Neon Genesis Evangelion,13817,38818,48,26.25,73.75
Nerima Daikon Brothers,620,786,4447,44.1,55.9
Netoge no Yome wa Onnanoko ja Nai to Omotta?,2176,14348,307,13.17,86.83
Netoraserare,30,270,6362,10.0,90.0
New Dream Hunter Rem: Setsuriku no Mudenmekyu,20,112,8928,15.15,84.85
"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",494,3330,1846,12.92,87.08
New Initial D Movie: Legend 3 - Mugen,101,707,4136,12.5,87.5
Newmanoid Cam: Cam Castin,46,460,6090,9.09,90.91
Next A-Class,323,922,4728,25.94,74.06
Nichijou,7458,22853,136,24.6,75.4
Nichijou: Nichijou no 0-wa,1758,5901,1585,22.95,77.05
Nihonbashi Koukashita R Keikaku,105,264,6784,28.46,71.54
Nijiiro Days,3826,3713,893,50.75,49.25
Nijiiro Days: Houkago Special,175,189,5469,48.08,51.92
Nijuu Mensou no Musume,1590,3241,2359,32.91,67.09
Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,17,221,7183,7.14,92.86
Nikuyome: Takayanagi Ke no Hitobito,80,628,5121,11.3,88.7
Nils no Fushigi na Tabi,388,376,5708,50.79,49.21
Nils no Fushigi na Tabi (Movie),51,73,9349,41.13,58.87
Ningen Doubutsuen,179,465,6469,27.8,72.2
Ningen Shikkaku: Director&#039;s Cut-ban,415,613,4758,40.37,59.63
Ningyohime Marina no Bouken,192,86,8151,69.06,30.94
Ninin ga Shinobuden,1323,4088,2301,24.45,75.55
Ninja Batman,218,1430,2926,13.23,86.77
Ninja Ryuukenden,98,533,6169,15.53,84.47
Ninkuu,114,497,5887,18.66,81.34
Nirvana,174,436,5322,28.52,71.48
Nisekoi,7045,27021,78,20.68,79.32
Nisekoi OVA,1379,7766,976,15.08,84.92
Nisekoi:,2820,15850,235,15.1,84.9
Nisshin Seifun Group CM,51,86,8784,37.23,62.77
Nitaboh,384,728,4659,34.53,65.47
No Doubt,135,63,8245,68.18,31.82
No Game No Life Specials,1618,6008,940,21.22,78.78
Nobunaga Concerto,1293,2972,1964,30.32,69.68
Nobunaga no Shinobi,403,1278,3112,23.97,76.03
Nobunaga no Shinobi: Ise Kanegasaki-hen,202,656,4305,23.54,76.46
Nogizaka Haruka no Himitsu,3370,12802,907,20.84,79.16
Non Non Biyori,3231,14088,395,18.66,81.34
Non Non Biyori: Okinawa e Ikukoto ni Natta,653,3804,1991,14.65,85.35
Nora,27,117,8864,18.75,81.25
Noragami OVA,4941,8632,517,36.4,63.6
Norakuro Gochou,36,109,9220,24.83,75.17
Norakuro Nitouhei: Kyouren no Maki,30,97,9566,23.62,76.38
Nourin,1696,9693,866,14.89,85.11
Nozoki Ana,613,3719,2173,14.15,85.85
Nozomi Witches,45,140,8590,24.32,75.68
Nuki Doki! Tenshi to Akuma no Sakusei Battle,58,809,4179,6.69,93.31
Nurarihyon no Mago: Sennen Makyou Recaps,522,1078,3929,32.63,67.38
Nurse Witch Komugi-chan Magikarte Special,233,783,5413,22.93,77.07
Nuwa Chengzhang Riji,320,207,5232,60.72,39.28
Obake no Dokurou,69,95,8582,42.07,57.93
Ocha-ken: Chokotto Monogatari,105,75,8737,58.33,41.67
Ochamegami Monogatari: Korokoro Pollon,127,162,7592,43.94,56.06
Oda Nobuna no Yabou,2490,16096,446,13.4,86.6
Offside Girl,20,198,7780,9.17,90.83
Ogenki Clinic,52,254,7424,16.99,83.01
Oh! Edo Rocket,413,1389,3788,22.92,77.08
Oh! Super Milk-chan,199,422,5707,32.05,67.95
Oira no Yakyuu,97,226,8093,30.03,69.97
Ojamajo Doremi Dokkaan!,652,420,4014,60.82,39.18
Ojamajo Doremi Sharp,919,624,3606,59.56,40.44
Ojiisan no Lamp,1099,1791,3157,38.03,61.97
Ojousama wa H ga Osuki: The Animation,120,993,4254,10.78,89.22
Okusama ga Seitokaichou!+!,576,5659,1090,9.24,90.76
Omae Umasou da na,403,811,3895,33.2,66.8
Omake,34,72,9839,32.08,67.92
Omamori Himari,2150,15451,525,12.22,87.78
Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,33,106,9320,23.74,76.26
Omoide no Marnie,3573,5271,897,40.4,59.6
On Your Mark,1444,2102,2842,40.72,59.28
Onboro Film,157,330,7073,32.24,67.76
One Outs,2936,10672,743,21.58,78.42
One Piece,12756,34471,35,27.01,72.99
One Piece Film: Gold,890,3623,1409,19.72,80.28
One Piece Film: Strong World,2912,9894,755,22.74,77.26
One Piece Film: Strong World Episode 0,1403,4795,1647,22.64,77.36
One Piece: Adventure of Nebulandia,393,1461,3022,21.2,78.8
One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,204,844,4090,19.47,80.53
One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,507,1709,2795,22.88,77.12
One Piece: Mezase! Kaizoku Yakyuu Ou,1346,3397,2483,28.38,71.62
One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,1106,2829,2674,28.11,71.89
One Piece: Taose! Kaizoku Ganzack,1085,2978,2650,26.7,73.3
One Punch Man Specials,2268,7431,681,23.38,76.62
Oneechan ga Kita,1355,6229,1317,17.87,82.13
Oneechan ga Kita Special,412,1951,3065,17.44,82.56
Onegai My Melody Sukkiri♪,134,78,7827,63.21,36.79
Onegai☆Twins: Natsu wa Owaranai,1008,4705,2387,17.64,82.36
Ongaku Shoujo,488,919,3973,34.68,65.32
Oni Chichi,639,3242,2021,16.46,83.54
Oni Chichi: Rebuild,202,1343,3155,13.07,86.93
Oni Chichi: Vacation,64,623,4402,9.32,90.68
Oni-Tensei,56,289,7158,16.23,83.77
Oniisama e...,1394,1302,2935,51.71,48.29
Onna Kyoushi Yumi no Houkago,80,485,6274,14.16,85.84
Ontama!,191,287,6992,39.96,60.04
Onyankopon,38,107,8475,26.21,73.79
Ookami Heart,102,128,7659,44.35,55.65
Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,1572,1367,2169,53.49,46.51
Ookami to Koushinryou,11646,31823,100,26.79,73.21
Ookami to Koushinryou II Specials,1372,5197,1728,20.89,79.11
Ookami-san to Shichinin no Nakama-tachi,6207,17436,422,26.25,73.75
Ookiku Furikabutte: Natsu no Taikai-hen,1604,2242,2242,41.71,58.29
Oosouji,37,89,9552,29.37,70.63
Oppai no Ouja 48,51,754,4800,6.34,93.66
Orange,6991,12700,230,35.5,64.5
Ore no Imouto ga Konnani Kawaii Wake ga Nai,8982,32038,110,21.9,78.1
Ore no Kanojo to Osananajimi ga Shuraba Sugiru,3047,17728,310,14.67,85.33
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",622,4869,1609,11.33,88.67
Oreca Battle,80,256,7029,23.81,76.19
Osakana wa Ami no Naka,1258,173,4483,87.91,12.09
Osananajimi to Doukyuusei,79,308,6700,20.41,79.59
Oseam,396,486,5108,44.9,55.1
Oshaburi Announcer,14,355,6069,3.79,96.21
Oshiruko,98,158,8598,38.28,61.72
Otenki Oneesan,58,222,7589,20.71,79.29
Otogi Juushi Akazukin,405,590,4971,40.7,59.3
Otogi Juushi Akazukin OVA,86,208,7899,29.25,70.75
Otogi Story Tenshi no Shippo,570,1498,3586,27.56,72.44
Otogizoushi,993,1527,3382,39.4,60.6
Otome Dori,146,1148,3709,11.28,88.72
Otome Youkai Zakuro Picture Drama,341,270,5600,55.81,44.19
Otome wa Boku ni Koishiteru Special,606,1932,3678,23.88,76.12
Ou Dorobou Jing,1627,3084,2244,34.54,65.46
Ou Dorobou Jing in Seventh Heaven,621,1278,3707,32.7,67.3
Ougon Yuusha Goldran,41,170,7832,19.43,80.57
Overlord,4054,23222,90,14.86,85.14
Overlord Movie 1: Fushisha no Ou,381,2696,1989,12.38,87.62
Overlord Movie 2: Shikkoku no Eiyuu,253,1936,2346,11.56,88.44
Overlord Picture Drama,38,335,6324,10.19,89.81
Overlord: Ple Ple Pleiades,490,3488,1781,12.32,87.68
Overlord: Ple Ple Pleiades (OVA),391,2689,2215,12.69,87.31
Owari no Chronicle,87,364,6715,19.29,80.71
Owari no Seraph: Kyuuketsuki Shahar,1001,1821,1997,35.47,64.53
Owarimonogatari,2115,11925,393,15.06,84.94
Owarimonogatari 2nd Season,1060,7186,762,12.85,87.15
Owarimonogatari 2nd Season Recaps,79,441,4930,15.19,84.81
Oyoge ya Oyoge,24,89,9808,21.24,78.76
Pair,102,117,8726,46.58,53.42
Pandora Hearts,15097,17716,233,46.01,53.99
Pandra The Animation: Shiroki Yokubou Kuro no Kibou,44,505,5211,8.01,91.99
Paniponi Dash!,2325,5971,1666,28.03,71.97
Panty & Stocking in Sanitarybox,1174,2577,2396,31.3,68.7
Panzer Dragoon,65,267,7529,19.58,80.42
Papa no Iukoto wo Kikinasai! OVA,389,3471,2365,10.08,89.92
Papa to Odorou,44,95,8822,31.65,68.35
Papillon Rose,126,395,6556,24.18,75.82
Paprika,8397,16706,308,33.45,66.55
Papuwa,99,124,8045,44.39,55.61
Parade Parade,112,318,6927,26.05,73.95
Paradise Kiss,10370,5450,822,65.55,34.45
Parasite Dolls,330,1098,4016,23.11,76.89
Peace Hame!,76,827,4537,8.42,91.58
Peace Maker Kurogane Special,132,204,7005,39.29,60.71
Penguin Musume♥Heart Special,135,618,6125,17.93,82.07
PeroPero☆Teacher,50,474,5514,9.54,90.46
Persona 3 the Movie 4: Winter of Rebirth,591,1947,2224,23.29,76.71
Persona 3 the Movie Meets “Walkman”,91,227,6444,28.62,71.38
Persona 4 the Animation,5554,14062,479,28.31,71.69
Persona 4 the Golden Animation,1416,4256,1520,24.96,75.04
PetoPeto-san,301,719,4995,29.51,70.49
Phi Brain: Kami no Puzzle - Orpheus Order-hen,1128,3230,1912,25.88,74.12
Pia Carrot e Youkoso!!,123,467,6466,20.85,79.15
Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,144,377,6794,27.64,72.36
Pianist,16,135,8749,10.6,89.4
Picotopia,49,147,8639,25.0,75.0
Pigeon Blood,111,430,6046,20.52,79.48
Pinky Street,103,111,8890,48.13,51.87
Pinocchio yori Piccolino no Bouken,101,152,8156,39.92,60.08
Pita Ten,1927,1516,2825,55.97,44.03
Piyoko ni Omakase pyo!,195,240,7199,44.83,55.17
Plastic Memories,4542,17981,155,20.17,79.83
Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,2519,5635,1477,30.89,69.11
Pokemon Best Wishes!,1447,3994,1643,26.59,73.41
Pokemon Best Wishes! Season 2: Decolora Adventure,480,1537,2864,23.8,76.2
Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!,175,484,5087,26.56,73.44
Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,516,1592,2898,24.48,75.52
Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,807,2070,2458,28.05,71.95
Pokemon Black and White 2: Introduction Movie,507,1214,3594,29.46,70.54
Pokemon Diamond & Pearl,2279,5806,1259,28.19,71.81
Pokemon Diamond & Pearl Specials,332,827,4150,28.65,71.35
Pokemon Diamond & Pearl: Clip Show,47,136,7950,25.68,74.32
Pokemon Diamond & Pearl: Dialga vs. Palkia vs. Darkrai,1947,5009,1509,27.99,72.01
"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai",535,958,4056,35.83,64.17
Pokemon Housoukyoku,1118,2266,2788,33.04,66.96
Pokemon Introductory Recap,283,640,4406,30.66,69.34
Pokemon XY&Z,480,1846,2050,20.64,79.36
Pokemon XY: Hakai no Mayu to Diancie,453,1286,3177,26.05,73.95
Pokemon: Celebi Toki wo Koeta Deai,3594,7774,1096,31.62,68.38
Pokemon: Maboroshi no Pokemon Lugia Bakutan,5159,10960,885,32.01,67.99
Pokemon: Meloetta no Kirakira Recital,222,548,4827,28.83,71.17
Pokemon: Mewtwo! Ware wa Koko ni Ari,2781,5581,1579,33.26,66.74
Pokemon: Pikachu no Fuyuyasumi,725,1359,3738,34.79,65.21
Pokemon: Pikachu no Kirakira Daisousaku!,338,632,5085,34.85,65.15
Pokemon: Pikachu no Summer Bridge Story,146,373,5792,28.13,71.87
Pokemon: Senritsu no Mirage Pokemon,908,1991,2940,31.32,68.68
Porphy no Nagai Tabi,143,229,7178,38.44,61.56
Prayers,102,189,8201,35.05,64.95
Precure All Stars GoGo Dream Live!,177,205,6730,46.34,53.66
Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,102,108,7607,48.57,51.43
Pretty Rhythm: All Star Selection,114,108,7313,51.35,48.65
Pretty Rhythm: Aurora Dream,997,848,3425,54.04,45.96
Pretty Rhythm: Rainbow Live,455,449,4356,50.33,49.67
PriPara,600,690,3515,46.51,53.49
PriPara Movie: Mi~nna no Akogare♪ Let&#039;s Go☆Prix Paris,54,62,8470,46.55,53.45
PriPri Chii-chan!!,102,171,6797,37.36,62.64
Prince of Stride: Alternative,3658,5311,833,40.78,59.22
Princess Holiday: Korogaru Ringo Tei Senya Ichiya,24,151,8391,13.71,86.29
Princess Lover! OVA,353,3075,2539,10.3,89.7
Princess Minerva,62,194,8235,24.22,75.78
Princess Princess Specials,76,41,8056,64.96,35.04
Princess Road: Bara to Dokuro no Monshou,38,164,8216,18.81,81.19
Princess Tutu,6479,5157,916,55.68,44.32
Prism Magical: Prism Generations!,116,409,6825,22.1,77.9
Prison School,4480,19496,133,18.69,81.31
Project A-Ko 4: Final,117,460,5959,20.28,79.72
Project ARMS,267,1178,3923,18.48,81.52
Psychedelic Afternoon,49,97,9016,33.56,66.44
Psychic Academy,437,1375,3910,24.12,75.88
Psycho-Pass 2,6133,16697,180,26.86,73.14
Psycho-Pass Movie,3422,8440,614,28.85,71.15
Puchi Pri*Yucie,1162,632,3762,64.77,35.23
Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,115,413,6227,21.78,78.22
Puchitto Gargantia,419,1208,4029,25.75,74.25
Pumpkin Scissors,1160,3819,2165,23.3,76.7
Pure Mail,85,408,6500,17.24,82.76
Queen&#039;s Blade: Gyokuza wo Tsugu Mono,711,5025,1869,12.4,87.6
Quiz Magic Academy: The Original Animation,577,1613,4008,26.35,73.65
R20: Ginga Kuukou,33,131,8824,20.12,79.88
RDG: Red Data Girl,4268,6680,1032,38.98,61.02
Ragnarök The Animation,1721,4932,1872,25.87,74.13
RahXephon,2892,9899,1046,22.61,77.39
Rail Wars!,1487,9624,778,13.38,86.62
Rainbow: Nisha Rokubou no Shichinin,4945,16242,384,23.34,76.66
Rakudai Kishi no Cavalry,2412,17038,168,12.4,87.6
Ramayana: The Legend of Prince Rama,53,122,8703,30.29,69.71
Ran->Sem: Hakudaku Delmo Tsuma no Miira Tori,78,752,4570,9.4,90.6
Rance 01: Hikari wo Motomete The Animation,122,1237,3404,8.98,91.02
Rance 01: Hikari wo Motomete The Animation - Leazas no Yami,10,180,7566,5.26,94.74
Rankou Choukyou: Maid ni Natta Shoujo,12,155,8434,7.19,92.81
Ranma ½,6094,10094,623,37.65,62.35
Ranma ½: DoCo Music Video,129,236,6632,35.34,64.66
Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,1024,1770,3163,36.65,63.35
Rape! Rape! Rape!,167,733,4821,18.56,81.44
Ray The Animation,660,1331,3763,33.15,66.85
Re Boot,189,324,6611,36.84,63.16
Re-Kan!,1295,4323,1665,23.05,76.95
Re:Zero kara Hajimeru Break Time,608,2414,2066,20.12,79.88
Re:Zero kara Hajimeru Isekai Seikatsu,7060,28141,36,20.06,79.94
Recorder to Randoseru,553,1373,3808,28.71,71.29
Redial,196,421,6666,31.77,68.23
Redline Pilot,189,750,4933,20.13,79.87
Regalia: The Three Sacred Stars,376,1861,2563,16.81,83.19
Reijoku no Yakata,20,322,6657,5.85,94.15
Renai Boukun,1338,9136,536,12.77,87.23
Renai Fuyou Gakuha The Animation,27,387,5853,6.52,93.48
Renketsu Houshiki,176,954,4425,15.58,84.42
Resort Boin,228,1896,3252,10.73,89.27
Reunion,67,760,4573,8.1,91.9
Reunion (Music),88,305,7125,22.39,77.61
Reyon Densetsu Flair,18,121,8789,12.95,87.05
Ribbon no Kishi,181,202,6579,47.26,52.74
RideBack,1761,5393,1883,24.62,75.38
Rikujou Bouei-tai Mao-chan,215,498,5676,30.15,69.85
Rin x Sen + Ran -> Sem: Cross Mix,66,622,4729,9.59,90.41
Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,80,721,4774,9.99,90.01
Ring ni Kakero 1: Kage Dou-hen,38,160,8417,19.19,80.81
Ring ni Kakero 1: Nichibei Kessen-hen,46,232,7762,16.55,83.45
Ring of Gundam,108,553,5965,16.34,83.66
Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,40,404,5325,9.01,90.99
Rinkan Club,59,506,5181,10.44,89.56
"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",27,247,7111,9.85,90.15
Rinne no Lagrange Season 2 Specials,54,248,6811,17.88,82.12
Rinne no Lagrange: Kamogawa Memoria,78,322,6711,19.5,80.5
Rio: Rainbow Gate!,885,4005,2256,18.1,81.9
Rio: Rainbow Gate! Special,145,629,5523,18.73,81.27
Ristorante Paradiso,2814,2622,2199,51.77,48.23
Robin Hood no Daibouken,437,510,4921,46.15,53.85
Rockman Hoshi ni Negai wo,85,403,6471,17.42,82.58
Rockman.EXE Axess,369,1300,3528,22.11,77.89
Rokka no Yuusha,4648,17157,186,21.32,78.68
Rokka no Yuusha Picture Drama,151,421,4460,26.4,73.6
Rokujouma no Shinryakusha!? (TV),1007,9566,820,9.52,90.48
Romantica Clock,1055,691,3672,60.42,39.58
Romeo x Juliet,8542,7971,740,51.73,48.27
Rosario to Vampire Capu2,5615,21532,269,20.68,79.32
Rozen Maiden: Ouvertüre,3499,5339,1554,39.59,60.41
Rumiko Takahashi Anthology,349,564,5202,38.23,61.77
Ryo,725,1397,3691,34.17,65.83
Ryokunohara Meikyuu,430,159,6298,73.01,26.99
Ryoujoku Hitozuma Onsen,54,433,6245,11.09,88.91
Ryoujoku no Machi: Kyouen no Ceremony,54,333,7098,13.95,86.05
Ryuudouji Shimon no Inbou,13,166,7454,7.26,92.74
SD Gundam Force,197,895,4640,18.04,81.96
SD Gundam Gaiden,79,317,7098,19.95,80.05
Sabage-bu! Specials,236,1323,3409,15.14,84.86
Saber Marionette J Again,387,1289,3952,23.09,76.91
Saber Marionette R,269,916,4644,22.7,77.3
Saimin Jutsu Zero,31,377,5992,7.6,92.4
Saint Beast: Seijuu Kourin-hen,1169,408,4288,74.13,25.87
Saint Luminous Jogakuin,145,352,6876,29.18,70.82
Saint Seiya,2741,8152,899,25.16,74.84
Saint Seiya: Saishuu Seisen no Senshi-tachi,353,1401,3718,20.13,79.87
Saint☆Oniisan (Movie),2183,3157,1690,40.88,59.12
Saishuu Chikan Densha Next,46,390,5871,10.55,89.45
Saiyuuki Reload Gunlock,1271,1269,3006,50.04,49.96
Saiyuuki: Son Gokuu Monogatari,71,104,8810,40.57,59.43
Saki,2518,8550,1256,22.75,77.25
Saki Achiga-hen: Episode of Side-A,824,3558,2306,18.8,81.2
Sakura Taisen: New York,158,344,6822,31.47,68.53
Sakura Trick,3329,10593,567,23.91,76.09
Sakura Tsuushin,414,1541,3841,21.18,78.82
Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,3479,9606,652,26.59,73.41
Samurai Champloo,11835,33549,67,26.08,73.92
Samurai Deeper Kyou,2563,5464,1707,31.93,68.07
Samurai Girl Real Bout High School,497,1266,4158,28.19,71.81
Samurai Spirits 2: Asura Zanmaden,72,312,7379,18.75,81.25
Sansha Sanyou Specials,85,462,5218,15.54,84.46
Santa Company,270,452,5860,37.4,62.6
Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,76,358,6509,17.51,82.49
Saraiya Goyou,3003,5359,1507,35.91,64.09
Sayonara Zetsubou Sensei,10177,20477,351,33.2,66.8
Scan2Go,52,115,8158,31.14,68.86
School,24,499,5555,4.59,95.41
School Days: Magical Heart Kokoro-chan,1686,5200,2015,24.48,75.52
School Days: Valentine Days,1937,5874,1847,24.8,75.2
School Rumble,9062,21449,347,29.7,70.3
School Rumble Ni Gakki,3762,12842,797,22.66,77.34
Schoolgirl Strikers: Animation Channel,304,1408,3107,17.76,82.24
Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,34,518,4850,6.16,93.84
Sei Shoujo Sentai Lakers EX,21,153,8530,12.07,87.93
Seifuku Shojo The Animation,64,482,5782,11.72,88.28
Seihou Bukyou Outlaw Star,2769,10333,904,21.13,78.87
Seihou Tenshi Angel Links,299,870,4625,25.58,74.42
Seijun Kango Gakuin,67,402,6526,14.29,85.71
Seijuuki Cyguard,61,352,6673,14.77,85.23
Seikai no Danshou: Tanjou,188,1171,4498,13.83,86.17
Seikaisuru Kado,1774,4193,1133,29.73,70.27
Seikatsu Shidou!! Anime Edition,37,307,6157,10.76,89.24
Seiken no Blacksmith,2968,11817,811,20.07,79.93
Seikimatsu Occult Gakuin,3885,9698,1093,28.6,71.4
Seikimatsu★Darling,1145,120,4662,90.51,9.49
Seikon no Qwaser Picture Drama,389,1565,3542,19.91,80.09
Seikoujo: Haitoku no Biden Dorei,73,390,6433,15.77,84.23
Seirei no Moribito,4844,13044,630,27.08,72.92
Seisai,87,362,6561,19.38,80.62
Seishou Jogangu Alice Doll,27,160,8357,14.44,85.56
Seitokai no Ichizon,3508,16397,632,17.62,82.38
Seitokaichou ni Chuukoku,4172,379,2104,91.67,8.33
Seiyou Kottou Yougashiten: Antique,3646,937,2330,79.55,20.45
Sekai Meisaku Douwa: Mori wa Ikiteiru,149,161,7872,48.06,51.94
Sekai Meisaku Douwa: Oyayubi Hime,71,80,9310,47.02,52.98
Sekaiichi Hatsukoi 2,7298,1077,945,87.14,12.86
Sekiranun Graffiti,501,849,4940,37.11,62.89
Sekirei: Pure Engagement Episode 0,373,4342,1998,7.91,92.09
Selector Destructed WIXOSS Movie,443,1134,3337,28.09,71.91
Self-Portrait,35,105,9353,25.0,75.0
Sengoku Basara: Judge End,727,1726,2776,29.64,70.36
Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,946,1776,3605,34.75,65.25
Sengoku Choujuu Giga: Kou,220,462,5001,32.26,67.74
Sengoku Choujuu Giga: Otsu,98,217,6871,31.11,68.89
Sengoku Musou SP: Sanada no Shou,257,590,5120,30.34,69.66
Senjou no Valkyria,3198,11782,909,21.35,78.65
Senkaiden Houshin Engi,881,1677,3365,34.44,65.56
Senki Zesshou Symphogear G,764,3266,1975,18.96,81.04
Senki Zesshou Symphogear GX,475,2266,2381,17.33,82.67
Sensei no Ojikan: Doki Doki School Hours,416,855,4595,32.73,67.27
Sensei no Ojikan: Doki Doki School Hours OVA,101,273,7278,27.01,72.99
Sensitive Pornograph,5110,775,2031,86.83,13.17
Sentakuya Shin-chan,121,931,4402,11.5,88.5
Seoul-yeok,98,202,6493,32.67,67.33
Septem Charm Magical Kanan: SP Summer Camp,31,189,7939,14.09,85.91
Seto no Hanayome OVA,892,6411,1859,12.21,87.79
Sexfriend,415,1922,3463,17.76,82.24
Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,19,352,5832,5.12,94.88
Shadow Skill,141,615,5474,18.65,81.35
Shakugan no Shana II (Second) Specials,1347,5701,1876,19.11,80.89
Shakugan no Shana III (Final),3099,15203,490,16.93,83.07
Shakugan no Shana III (Final) Specials,364,1590,3015,18.63,81.37
Shakugan no Shana Movie Special,942,3874,2609,19.56,80.44
Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,1302,5687,2175,18.63,81.37
Shakugan no Shana Specials,1323,5561,2133,19.22,80.78
Shamanic Princess,805,857,4073,48.44,51.56
Shibainuko-san,600,726,4205,45.25,54.75
Shigofumi: Sorekara,888,2383,3287,27.15,72.85
Shiiku x Kanojo: Tenshi no Kousoku-hen,41,340,5572,10.76,89.24
Shijin no Shougai,32,117,8772,21.48,78.52
Shijou Saikyou no Deshi Kenichi Specials,62,570,4420,9.81,90.19
Shikatte Ingo: Misaki Shunin no Buka Kyouiku-hen,16,250,7202,6.02,93.98
Shiki Specials,2609,4963,1624,34.46,65.54
Shin Chou Kyou Ryo: Condor Hero,317,763,4518,29.35,70.65
Shin Chou Kyou Ryo: Condor Hero II,115,349,6291,24.78,75.22
Shin Getter Robo,113,831,4602,11.97,88.03
Shin Hitou Meguri,47,498,5377,8.62,91.38
Shin Hurricane Polymar,29,164,8152,15.03,84.97
Shin Kaitei Gunkan,30,223,8079,11.86,88.14
