title,female_count,male_count,popularity,female_percentage,male_percentage
Sin: Nanatsu no Taizai Zange-roku Specials,36,206,6765,14.88,85.12
Sin: The Movie,145,664,5556,17.92,82.08
Sirius no Densetsu,243,268,6265,47.55,52.45
Skip Beat!,11964,8628,488,58.1,41.9
Skirt no Naka wa Kedamono Deshita.,929,2076,2153,30.92,69.08
Sky Girls OVA,226,1292,4514,14.89,85.11
Slam Dunk,3281,9104,753,26.49,73.51
Slam Dunk (Movie),462,1522,3628,23.29,76.71
Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,410,1355,3806,23.23,76.77
Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,417,1386,3784,23.13,76.87
Slayers Great,760,2134,3159,26.26,73.74
Slayers Premium,836,2143,3118,28.06,71.94
Slayers Return,761,2153,3130,26.12,73.88
Slow Step,94,249,7280,27.41,72.59
So Ra No Wo To,4014,11280,810,26.25,73.75
Softenni,615,3047,2813,16.79,83.21
Sol Bianca,163,474,5671,25.59,74.41
SoniAni: Super Sonico The Animation,1462,5458,1412,21.13,78.87
Sonic: Night of the WereHog,246,769,5098,24.24,75.76
Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,152,305,5524,33.26,66.74
Sono Kinisasete yo: My My Mai,57,274,7579,17.22,82.78
Sora no Method,1557,5636,1307,21.65,78.35
Sora no Otoshimono: Forte,1666,16344,408,9.25,90.75
Sora no Otoshimono: Project Pink,907,9362,1103,8.83,91.17
Sora no Otoshimono: Tokeijikake no Angeloid,851,9203,953,8.46,91.54
Sora wo Kakeru Shoujo,802,3462,2706,18.81,81.19
Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,2354,3408,2145,40.85,59.15
Sore ga Seiyuu!: Petit Uchiage,80,381,6252,17.35,82.65
Soreyuke Marin-chan,40,430,6547,8.51,91.49
Sotsugyou M: Ore-tachi no Carnival,306,85,7557,78.26,21.74
Soukihei MD Geist,210,1528,3737,12.08,87.92
Soukou Kihei Votoms: Big Battle,44,380,6765,10.38,89.62
Soukyuu no Fafner: Dead Aggressor,1233,4187,2013,22.75,77.25
Soukyuu no Fafner: Dead Aggressor - Exodus,380,1578,3103,19.41,80.59
Soukyuu no Fafner: Dead Aggressor - Exodus Special,23,93,8454,19.83,80.17
Soul Buster,335,1397,2963,19.34,80.66
Soul Link Special,109,500,6629,17.9,82.1
Souryuuden,113,250,7071,31.13,68.87
Soushin Shoujo Matoi,486,1732,2763,21.91,78.09
Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,55,242,6733,18.52,81.48
Soushisouai Note The Animation,44,636,4906,6.47,93.53
Soutai Sekai,122,299,5790,28.98,71.02
Space Cobra,229,1274,3721,15.24,84.76
Space☆Dandy Picture Drama,124,327,5793,27.49,72.51
Spelunker Sensei,176,413,6687,29.88,70.12
Spider Riders: Oracle no Yuusha-tachi,252,472,4992,34.81,65.19
Spider Riders: Yomigaeru Taiyou,122,256,6429,32.28,67.72
Spiral: Suiri no Kizuna,4193,3922,1760,51.67,48.33
Spirit of Wonder: China-san Tanpenshuu,62,192,8066,24.41,75.59
Spriggan,541,2477,3002,17.93,82.07
Sprite: Between Two Worlds,46,208,8162,18.11,81.89
Stainless Night,181,386,6034,31.92,68.08
Stairs: Houkago no Album,40,172,8115,18.87,81.13
Star Beat!: Hoshi no Kodou,44,142,8393,23.66,76.34
Star Driver: Kagayaki no Takuto,3756,8537,1052,30.55,69.45
Starmyu,2137,772,2156,73.46,26.54
Starry☆Sky,6225,1440,1732,81.21,18.79
Steamboy,1991,6167,1526,24.41,75.59
Steins;Gate,15193,44429,8,25.48,74.52
Steins;Gate: Soumei Eichi no Cognitive Computing,1204,4370,1494,21.6,78.4
Stitch!,275,369,5682,42.7,57.3
Stitch!: Itazura Alien no Daibouken,75,123,7977,37.88,62.12
Strait Jacket,1129,3690,2621,23.43,76.57
Strange Dawn,161,318,6268,33.61,66.39
Stranger: Mukou Hadan,4737,16521,463,22.28,77.72
Street Fighter II Movie,427,3173,2796,11.86,88.14
Strike the Blood II,636,4564,1155,12.23,87.77
Stringendo: Angel-tachi no Private Lesson,172,1477,3669,10.43,89.57
Strobe Light,37,89,9605,29.37,70.63
Subete ga F ni Naru: The Perfect Insider,3095,7938,830,28.05,71.95
Succubu-ist Story The Animation,16,198,6999,7.48,92.52
Suika,182,771,5337,19.1,80.9
Suika: Manatsu no Okurimono,35,254,7879,12.11,87.89
"Suisei no Gargantia: Meguru Kouro, Haruka",683,2820,2274,19.5,80.5
"Suki de Suki de, Suki de The Animation",115,971,4319,10.59,89.41
Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,144,45,7164,76.19,23.81
Sukitte Ii na yo.: Dareka ga,2547,2472,1891,50.75,49.25
Sumomomo Momomo: Chijou Saikyou no Yome,1596,5655,1790,22.01,77.99
Suna no Wakusei feat. Hatsune Miku,21,52,9887,28.77,71.23
Sunabouzu,1485,9739,1008,13.23,86.77
Suntory Minami Alps no Tennen Mizu,321,757,4048,29.78,70.22
Super Fishing Grander Musashi,121,270,6415,30.95,69.05
Super Kuma-san,59,109,9073,35.12,64.88
Super Lovers OVA,1003,170,3308,85.51,14.49
Super Robot Taisen OG: Divine Wars,133,1074,4590,11.02,88.98
Super Robot Taisen OG: The Inspector,158,1234,4317,11.35,88.65
Super Speed,84,153,8657,35.44,64.56
Superflat Monogram,627,771,4643,44.85,55.15
Suzakinishi The Animation,162,510,5534,24.11,75.89
Sweet Valerian Specials,106,98,8970,51.96,48.04
Swing Out Sisters,107,1085,3982,8.98,91.02
Sword Art Online,17620,47802,3,26.93,73.07
Sword Art Online Movie: Ordinal Scale,2422,11443,316,17.47,82.53
Sword Art Online: Extra Edition,2878,12945,486,18.19,81.81
Sword Art Online: Sword Art Offline,1936,5255,1314,26.92,73.08
Sword Gai,22,100,8399,18.03,81.97
TWO-MIX: White Reflection,230,343,6922,40.14,59.86
Tabi,51,116,8880,30.54,69.46
Tabi Machi Late Show,367,707,4333,34.17,65.83
Tactical Roar Special,43,335,7593,11.38,88.62
Tada-kun wa Koi wo Shinai,1585,4256,1156,27.14,72.86
Taiho Shichau zo,423,1755,3520,19.42,80.58
Taiho Shichau zo Special,135,601,5642,18.34,81.66
Taimanin Asagi 3,28,247,6438,10.18,89.82
Taimanin Asagi Special,49,468,5861,9.48,90.52
Tairiki Tarou no Mucha Shuugyou,75,208,8267,26.5,73.5
Taishou Mebiusline: Chicchai-san,531,308,4040,63.29,36.71
Takamiya Nasuno Desu!: Teekyuu Spin-off Specials,45,181,7626,19.91,80.09
Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,1126,4638,1617,19.54,80.46
Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,440,1764,2816,19.96,80.04
Takarajima,307,909,3959,25.25,74.75
Take Your Way,172,294,6920,36.91,63.09
Takunomi.,487,1888,2405,20.51,79.49
Tales of Symphonia The Animation: Sekai Tougou-hen Specials,227,439,5076,34.08,65.92
Tales of Vesperia: The First Strike,1974,4511,1897,30.44,69.56
Tales of Zestiria the X: Saiyaku no Jidai,1052,4168,1763,20.15,79.85
Tales of the Rays,165,357,5747,31.61,68.39
Tanpen Unico: Kuroi Kumo to Shiroi Hane,89,115,8602,43.63,56.37
Tantei Opera Milky Holmes,1431,3880,1983,26.94,73.06
TaoTao Ehonkan Sekai Doubutsu Banashi,111,93,8756,54.41,45.59
"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari",231,556,4905,29.35,70.65
Tarou-san no Kisha,67,162,8517,29.26,70.74
Tatakae! Chou Robot Seimeitai Transformers,228,1193,4392,16.05,83.95
Tatakau Shisho: The Book of Bantorra,2266,5652,1684,28.62,71.38
Tayutama: Kiss on My Deity,1470,7803,1523,15.85,84.15
Tayutayu: Pure My Heart,168,1174,4631,12.52,87.48
Tears to Tiara,2651,7933,1378,25.05,74.95
Teekyuu 3 Specials,218,898,4399,19.53,80.47
Teekyuu 9,167,838,4236,16.62,83.38
Tegamibachi Gakuen,782,694,4119,52.98,47.02
Tegamibachi Reverse,2849,3852,1704,42.52,57.48
Teito Monogatari,176,617,5075,22.19,77.81
Tekken,511,2035,3523,20.07,79.93
Tekkon Kinkreet,2478,5585,1342,30.73,69.27
Ten no Kawa,68,89,9263,43.31,56.69
Tenamonya Voyagers,54,422,6415,11.34,88.66
Tenbatsu Angel Rabbie☆,102,259,7658,28.25,71.75
Tenchi Muyou! Ryououki,962,4294,2062,18.3,81.7
Tenchi Muyou! Ryououki 4th Season,57,368,5816,13.41,86.59
Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,2099,10292,759,16.94,83.06
Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,1140,3275,2535,25.82,74.18
Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,1214,4841,2131,20.05,79.95
Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,645,2650,2540,19.58,80.42
Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,45,711,4593,5.95,94.05
Tenjou Tenge,3871,15384,678,20.1,79.9
Tenkai Knights,78,143,7073,35.29,64.71
Tenkuu Danzai Skelter+Heaven,388,1794,3476,17.78,82.22
Tennis no Ouji-sama Movie 1: Futari no Samurai - The First Game,1499,1401,2989,51.69,48.31
Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,963,924,3542,51.03,48.97
Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura Specials,250,247,5630,50.3,49.7
Tennis no Ouji-sama: Message in a Bottle,64,56,8003,53.33,46.67
Tennis no Ouji-sama: Pair Prince,338,262,5388,56.33,43.67
Tenpou Ibun: Ayakashi Ayashi,921,1604,3394,36.48,63.52
Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,185,363,6695,33.76,66.24
Tensei Kendo no Harem Colosseo,25,290,5872,7.94,92.06
Tenshi ni Narumon!,411,531,5025,43.63,56.37
Tentai Senshi Sunred: Short Corner,22,109,9155,16.79,83.21
Terra e... (TV) Specials,223,345,6594,39.26,60.74
Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,69,330,6250,17.29,82.71
Tetsuwan Atom,335,747,4322,30.96,69.04
Tetsuwan Birdy,552,2451,2803,18.38,81.62
Tetsuwan Birdy Decode:02,787,4547,1928,14.75,85.25
The Bathroom,66,171,8496,27.85,72.15
The Chocolate Panic Picture Show,127,241,7332,34.51,65.49
The Epic Of ZektBach,258,568,5920,31.23,68.77
The Green Wind,38,66,10017,36.54,63.46
The King of Fighters: Destiny,35,224,7119,13.51,86.49
The New A-Class.: Next Stage with YOU,27,102,9109,20.93,79.07
The SoulTaker: Tamashii-gari - Komugi Daisakusen,98,252,7589,28.0,72.0
The Third: Aoi Hitomi no Shoujo,843,2603,2964,24.46,75.54
The iDOLM@STER Cinderella Girls: Special Program,102,289,6303,26.09,73.91
The iDOLM@STER Movie: Kagayaki no Mukougawa e!,490,1896,2996,20.54,79.46
Thermae Romae Specials,128,346,6598,27.0,73.0
Thermae Romae x Yoyogi Animation Gakuin Collaboration,95,270,7521,26.03,73.97
The☆Doraemons: Mushimushi Pyonpyon Daisakusen!,37,88,9123,29.6,70.4
Tide-Line Blue Special,79,286,7482,21.64,78.36
Tiger Mask,241,704,4715,25.5,74.5
Tiger Mask Nisei,98,341,5810,22.32,77.68
Time Bokan 24,82,375,5700,17.94,82.06
Time Slip Ichimannen: Prime Rose,40,136,8704,22.73,77.27
To Heart 2 AD,187,1044,4895,15.19,84.81
To Heart: Remember My Memories,301,1321,4392,18.56,81.44
To LOVE-Ru Darkness 2nd OVA,161,2879,1905,5.3,94.7
To LOVE-Ru Darkness OVA,545,7793,1096,6.54,93.46
Toaru Kagaku no Railgun,5946,24406,220,19.59,80.41
Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,727,3985,2269,15.43,84.57
Toaru Majutsu no Index Movie: Endymion no Kiseki,1154,7634,1172,13.13,86.87
Toaru Majutsu no Index-tan,1229,5896,1861,17.25,82.75
Toho Cinemas x Pokemon Go,41,130,8461,23.98,76.02
Tokimeki Memorial 4 OVA,62,273,7511,18.51,81.49
Tokineiro,121,440,6126,21.57,78.43
Tokyo Babylon: Vision,51,90,8767,36.17,63.83
Tokyo Daigaku Monogatari,68,408,6870,14.29,85.71
Tokyo Ghoul,14014,33090,6,29.75,70.25
Tokyo Ghoul √A,9098,23977,41,27.51,72.49
Tokyo Ghoul:re,2902,9010,327,24.36,75.64
Tokyo Loop,63,140,8234,31.03,68.97
Tokyo Majin Gakuen Kenpucho: Tou,2811,6266,1496,30.97,69.03
Tokyo Marble Chocolate,2246,1877,2787,54.47,45.53
Tokyo Tribe 2,205,959,4303,17.61,82.39
Tomorrow&#039;s Song,80,92,9283,46.51,53.49
Tonari no 801-chan R,294,311,6590,48.6,51.4
Tonari no Oneesan,52,402,6728,11.45,88.55
Tonari no Yarou,41,136,9138,23.16,76.84
Tonkatsu DJ Agetarou,216,924,3788,18.95,81.05
Tooi Sekai,1519,1944,3343,43.86,56.14
Top wo Nerae! Gunbuster,1431,7840,1185,15.44,84.56
Top wo Nerae! Gunbuster Specials,93,636,5327,12.76,87.24
Tora-chan no Kankan Mushi,21,91,9705,18.75,81.25
Toradora! Recap,630,1935,1814,24.56,75.44
Toriko,1415,6172,1152,18.65,81.35
Toriko Hime: Hakudaku Mamire no Reijou,68,518,5464,11.6,88.4
Totsuzen! Neko no Kuni Banipal Witt,106,148,7448,41.73,58.27
Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,142,146,7573,49.31,50.69
Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,164,175,7543,48.38,51.62
Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono,77,104,8494,42.54,57.46
"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",93,382,6904,19.58,80.42
Touch: Sebangou no Nai Ace,67,235,7667,22.19,77.81
Toumei Ningen (OVA),183,959,4615,16.02,83.98
Toushin Toshi II,18,145,8710,11.04,88.96
Toushinden,109,512,6139,17.55,82.45
Towa no Kizuna,225,390,6225,36.59,63.41
Towa no Quon 2: Konton no Ranbu,842,3106,2346,21.33,78.67
Towa no Quon 3: Mugen no Renza,779,2892,2413,21.22,78.78
Towa no Quon 4: Guren no Shoushin,748,2795,2444,21.11,78.89
Towa no Quon 6: Towa no Quon,728,2744,2423,20.97,79.03
Transformers Galaxy Force,116,615,5697,15.87,84.13
Triage X: Recollection XOXO,126,1384,3391,8.34,91.66
Triangle Blue,99,712,5064,12.21,87.79
Triangle Heart: Sazanami Joshi Ryo,74,358,6945,17.13,82.87
Triangle Heart: Sweet Songs Forever,418,944,4831,30.69,69.31
Trigger-chan,194,821,4143,19.11,80.89
Trinity Blood,8283,12364,638,40.12,59.88
Trinity Seven Movie: Eternity Library to Alchemic Girl,391,4321,1273,8.3,91.7
Trouble Chocolate,202,491,5719,29.15,70.85
Trouble Evocation,15,171,8570,8.06,91.94
True Tears Specials,464,1407,3962,24.8,75.2
Tsubaki Iro no Purijioone,33,177,8229,15.71,84.29
Tsubasa to Hotaru (2015),283,148,6060,65.66,34.34
Tsubasa to Hotaru (2016),201,114,6502,63.81,36.19
Tsugou no Yoi Sexfriend?,108,1138,3627,8.67,91.33
Tsui no Sora,53,226,7680,19.0,81.0
Tsuki Kagerou,64,198,7916,24.43,75.57
Tsukipro The Animation,648,293,3853,68.86,31.14
Tsuma no Haha Sayuri,30,384,6194,7.25,92.75
Tsumiki no Ie,3523,6417,1366,35.44,64.56
Tsuritama,6145,7618,788,44.65,55.35
Tsurupika Hagemaru-kun,24,72,9284,25.0,75.0
Turning Girls,330,743,4567,30.75,69.25
Twin Angel Break,205,769,3914,21.05,78.95
Two Car,292,1296,3104,18.39,81.61
UG☆Ultimate Girls,247,1358,4344,15.39,84.61
Uchuu Densetsu Ulysses 31,117,416,5996,21.95,78.05
Uchuu Enban Dai-Sensou,35,135,8821,20.59,79.41
Uchuu Kazoku Carlvinson,38,158,8502,19.39,80.61
Uchuu Kyoudai: Number Zero,183,531,5412,25.63,74.37
Uchuu Patrol Luluco,1649,5617,961,22.69,77.31
Uchuu Senkan Yamato 2199,1103,6348,1282,14.8,85.2
Uchuu Senkan Yamato 2199: Tsuioku no Koukai,38,190,7650,16.67,83.33
Uchuu no Senshi,81,621,5745,11.54,88.46
Udon no Kuni no Kiniro Kemari,2246,3993,1300,36.0,64.0
Ueki no Housoku,2862,7902,1110,26.59,73.41
Uma no Friends,70,295,6221,19.18,80.82
Umi kara no Shisha,54,203,8280,21.01,78.99
Umi no Momotarou,48,145,8866,24.87,75.13
Unbalance,58,331,7215,14.91,85.09
Under the Dog: Anthea-chan,111,411,5833,21.26,78.74
Ura Tegamibachi,363,388,5377,48.34,51.66
Uragiri wa Boku no Namae wo Shitteiru,7399,2162,1243,77.39,22.61
Urara Meirochou,1056,4842,1163,17.9,82.1
Urayasu Tekkin Kazoku,52,214,7995,19.55,80.45
Urusei Yatsura Movie 1: Only You,235,730,4890,24.35,75.65
Urusei Yatsura Movie 2: Beautiful Dreamer,316,994,4080,24.12,75.88
Usagi Drop,8785,20159,256,30.35,69.65
Usagi ga Kowai,55,115,8473,32.35,67.65
Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,96,570,4817,14.41,85.59
Ushio to Tora (TV) 2nd Season,790,4547,1206,14.8,85.2
Ushiro no Shoumen Daare,390,543,4662,41.8,58.2
Uta Kata,1901,2178,2758,46.6,53.4
Uta no☆Prince-sama♪ Maji Love Revolutions,2769,538,1889,83.73,16.27
Utawarerumono,3813,12436,770,23.47,76.53
Utopa,69,145,8253,32.24,67.76
Utopia,305,637,4997,32.38,67.62
Utsukushiki Sei no Dendoushi Reirei,43,257,7518,14.33,85.67
Valkyrie Drive: Mermaid Specials,213,889,3770,19.33,80.67
Vampire Holmes,991,1040,3362,48.79,51.21
Vampire Hunter D,2526,5681,1536,30.78,69.22
Vampire Hunter D (2000),3897,8528,975,31.36,68.64
Vandread,1792,8091,1316,18.13,81.87
Vanquished Queens Specials,59,579,5534,9.25,90.75
Vassalord.,2251,510,2668,81.53,18.47
Venus Versus Virus,2162,2933,2459,42.43,57.57
Vexille: 2077 Nihon Sakoku,775,2955,2976,20.78,79.22
ViVid Strike!,451,2415,2052,15.74,84.26
Vicious,63,239,7746,20.86,79.14
Video Girl Ai,879,2483,2879,26.15,73.85
Viewtiful Joe,197,879,4242,18.31,81.69
Violence Jack: Jigoku Gai-hen,122,798,4986,13.26,86.74
Viva Namida,206,605,5868,25.4,74.6
Vocaloid China Project Senden Animation,155,191,6886,44.8,55.2
W: Wish,786,1985,3440,28.37,71.63
Wagamama☆Fairy Mirumo de Pon!,1138,645,3546,63.83,36.17
Waisetsu Missile The Animation,35,464,5627,7.01,92.99
Wakaba*Girl,938,2778,2177,25.24,74.76
"Wake Up, Girls! Beyond the Bottom",200,574,4853,25.84,74.16
"Wake Up, Girls! Shin Shou",265,757,4088,25.93,74.07
Walking Man,22,74,9986,22.92,77.08
Wangan Midnight,293,1973,3125,12.93,87.07
Wangu Xian Qiong,19,101,8182,15.83,84.17
Wanna-Be&#039;s,36,188,8160,16.07,83.93
Warau Kangofu The Animation,70,571,5402,10.92,89.08
Watashi ga Motete Dousunda,5236,4885,589,51.73,48.27
"Watashi wa, Kairaku Izonshou",21,264,6325,7.37,92.63
Waver,105,390,6460,21.21,78.79
Weiß Kreuz Glühen,1027,632,4093,61.9,38.1
Weiß Kreuz OVA,647,362,5045,64.12,35.88
Weiß Survive,710,2603,2973,21.43,78.57
Wild Arms: Twilight Venom,370,898,4717,29.18,70.82
Wind: A Breath of Heart Specials,75,344,7448,17.9,82.1
Witch Craft Works Specials,127,558,4497,18.54,81.46
With You: Mitsumeteitai,73,148,8708,33.03,66.97
Wo De Tian Jie Nv You,44,290,5114,13.17,86.83
Wonder Garden,287,432,5373,39.92,60.08
Wonderful Rush,665,1246,3833,34.8,65.2
World Trigger,2711,9193,533,22.77,77.23
X,4746,5838,1374,44.84,55.16
Xiao Qian,192,279,6699,40.76,59.24
Yabai! Fukushuu Yami Site,48,537,5112,8.21,91.79
Yadosagashi,144,160,7430,47.37,52.63
Yakumo Tatsu,426,294,6139,59.17,40.83
Yamada-kun to 7-nin no Majo (TV),4540,16808,190,21.27,78.73
Yamato yo Towa ni,47,288,7203,14.03,85.97
Yami Shibai 2,1350,1876,2372,41.85,58.15
Yami Shibai 3,923,1279,2856,41.92,58.08
Yami Shibai 5,483,688,3874,41.25,58.75
Yami no Shihosha Judge,106,313,6906,25.3,74.7
Yami wo Mitsumeru Hane,34,111,8867,23.45,76.55
Yaoguai Mingdan 2nd Season,30,145,6859,17.14,82.86
Yarimoku Beach ni Shuugakuryokou de!! The Animation,22,332,5712,6.21,93.79
Yasashii Kinyoubi,35,103,9308,25.36,74.64
Yatterman,148,385,6190,27.77,72.23
Yawara! Special: Zutto Kimi no Koto ga... .,63,187,7891,25.2,74.8
Yes! BanG_Dream!,60,156,8021,27.78,72.22
Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,275,272,6014,50.27,49.73
Yojouhan Shinwa Taikei,5335,13446,421,28.41,71.59
Yomigaeru Sora: Rescue Wings,404,1349,3886,23.05,76.95
"Yondemasu yo, Azazel-san.",1203,2476,2485,32.7,67.3
Yoroiden Samurai Troopers,405,1675,3333,19.47,80.53
Yoshinaga-san&#039;chi no Gargoyle Specials,62,183,8337,25.31,74.69
Youjo Shenki,196,789,3859,19.9,80.1
Youkai Apartment no Yuuga na Nichijou,1313,2319,1830,36.15,63.85
Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,109,165,7049,39.78,60.22
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),2122,11255,354,15.86,84.14
Youkoso! Sukebe Elf no Mori e,21,333,5644,5.93,94.07
Yousei Hime Ren,216,439,6244,32.98,67.02
Youshou,32,165,8180,16.24,83.76
Yowai Mushi,103,278,7373,27.03,72.97
Yowamushi Pedal Movie,658,1315,3004,33.35,66.65
Yowamushi Pedal: Glory Line,519,1447,2733,26.4,73.6
Yowamushi Pedal: New Generation,1047,2527,1873,29.29,70.71
Yowamushi Pedal: Re:ROAD,248,389,4846,38.93,61.07
Yowamushi Pedal: Special Ride,868,1091,3305,44.31,55.69
Yozakura Quartet: Hana no Uta,1584,6820,1060,18.85,81.15
Yozakura Quartet: Yoza-Quar!,153,609,4486,20.08,79.92
Ys: Tenkuu no Shinden - Adol Christine no Bouken,183,565,5565,24.47,75.53
Yukidoke,73,197,7316,27.04,72.96
Yume 10 Yoru,29,87,9505,25.0,75.0
Yume Senshi Wingman,63,204,7798,23.6,76.4
Yume de Aetara (TV),249,871,5007,22.23,77.77
Yume-iro Pâtissière: Mune Kyun Tropical Island!,769,273,4232,73.8,26.2
Yumemiru Topo Gigio,47,70,9383,40.17,59.83
Yuri Seijin Naoko-san,631,1584,3466,28.49,71.51
Yuri Seijin Naoko-san (2012),304,1013,3958,23.08,76.92
Yuru Yuri,4731,14681,380,24.37,75.63
Yuru Yuri Nachuyachumi!+,531,2705,2129,16.41,83.59
Yuru Yuri San☆Hai!,1118,5030,1231,18.18,81.82
Yurumates 3D,440,1057,4451,29.39,70.61
Yuuki Yuuna wa Yuushabu Shozoku 3,55,167,7254,24.77,75.23
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,50,553,4499,8.29,91.71
Yuusha-Ou GaoGaiGar,313,1922,3368,14.0,86.0
Yuusha-Ou GaoGaiGar Final,143,926,4539,13.38,86.62
Yuuwaku,126,736,5188,14.62,85.38
Yuuwaku Countdown: Akira,68,184,7770,26.98,73.02
Yuu☆Yuu☆Hakusho (Movie),895,2255,2912,28.41,71.59
Yuu☆Yuu☆Hakusho Picture Drama,318,804,4561,28.34,71.66
Yu☆Gi☆Oh!,4346,9494,732,31.4,68.6
Yu☆Gi☆Oh! 5D&#039;s,1442,4914,1268,22.69,77.31
Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,812,2769,2339,22.68,77.32
Yu☆Gi☆Oh! The Dark Side of Dimensions,537,2137,2240,20.08,79.92
Yu☆Gi☆Oh! VRAINS,266,1146,2896,18.84,81.16
Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,56,163,7152,25.57,74.43
Zan Sayonara Zetsubou Sensei,2825,7170,1222,28.26,71.74
Zan Sayonara Zetsubou Sensei Bangaichi,1249,3410,2257,26.81,73.19
Zekkyou Gakkyuu: Tensei,159,182,6650,46.63,53.37
Zero Sum Game: Sex Crime,42,198,7515,17.5,82.5
Zero no Tsukaima,10985,33022,94,24.96,75.04
Zero no Tsukaima F,3215,16936,301,15.95,84.05
Zero no Tsukaima: Futatsuki no Kishi,6259,25337,206,19.81,80.19
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,1915,8293,1296,18.76,81.24
Zero no Tsukaima: Princesses no Rondo Picture Drama,926,3144,2092,22.75,77.25
Zetman,2358,8591,1000,21.54,78.46
Zettai Bouei Leviathan,749,2674,2588,21.88,78.12
Zettai Junpaku♡Mahou Shoujo,152,1118,4118,11.97,88.03
Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,72,845,4309,7.85,92.15
Zettai Karen Children Recap,107,320,6952,25.06,74.94
Zoids Fuzors,218,1061,4000,17.04,82.96
Zoku Sayonara Zetsubou Sensei,4310,10233,974,29.64,70.36
Zoku Touken Ranbu: Hanamaru,741,535,3170,58.07,41.93
"Zone of the Enders: Dolores, I",171,1302,4045,11.61,88.39
Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,2474,4245,1115,36.82,63.18
Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou,202,326,4884,38.26,61.74
eX-Driver: Nina & Rei Danger Zone,113,532,6177,17.52,82.48
ef: A Tale of Memories. - Prologue,1387,3740,2431,27.05,72.95
xxxHOLiC Kei,5541,8042,944,40.79,59.21
ēlDLIVE,937,2459,1995,27.59,72.41
