title,female_count,male_count,popularity,female_percentage,male_percentage
Shingetsutan Tsukihime,5170,13909,800,27.1,72.9
Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,64,222,7384,22.38,77.62
Shining Tears X Wind,2133,3625,2269,37.04,62.96
Shinkansen Henkei Robo Shinkalion The Animation,24,141,8080,14.55,85.45
Shinkon Gattai Godannar!!,259,1894,3595,12.03,87.97
Shinkon Gattai Godannar!! 2nd Season,122,1067,4675,10.26,89.74
Shinkyoku Soukai Polyphonica,1371,3833,2305,26.35,73.65
Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,12,101,8472,10.62,89.38
Shinmai Maou no Testament,1695,16202,243,9.47,90.53
Shinmai Maou no Testament Burst,748,9245,507,7.49,92.51
Shinmai Maou no Testament Burst Specials,40,661,3576,5.71,94.29
Shinmai Maou no Testament Departures,109,1782,2457,5.76,94.24
Shinrei Tantei Yakumo,6803,7897,919,46.28,53.72
Shinryaku! Ika Musume,3226,11695,715,21.62,78.38
Shinzou Ningen Casshern,137,539,5512,20.27,79.73
Shiranpuri (Movie),328,509,5575,39.19,60.81
Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,852,227,4978,78.96,21.04
Shirobako,4213,15090,325,21.83,78.17
Shiroki Tenshi-tachi no Rondo,62,319,7194,16.27,83.73
Shocking Pink!,54,756,4659,6.67,93.33
Shokuzai no Kyoushitsu,69,312,6999,18.11,81.89
Shoubushi Densetsu Tetsuya,128,789,4954,13.96,86.04
Shoujo Auction,45,259,7411,14.8,85.2
Shoujo Shuumatsu Jugyou,95,479,4874,16.55,83.45
Shoujouji no Tanuki-bayashi,40,117,9297,25.48,74.52
Shoujouji no Tanuki-bayashi Ban Danemon,56,162,8662,25.69,74.31
Shoukoku no Altair,1188,2710,1784,30.48,69.52
Shounen Maid,1660,2508,1691,39.83,60.17
Shounen Maid Kuuro-kun: Tenshi no Uta,1481,566,3329,72.35,27.65
Shouwa Genroku Rakugo Shinjuu,4222,8610,590,32.9,67.1
Show By Rock!!,1634,3147,1637,34.18,65.82
Show By Rock!!: Legend of Shingan Crimsonz,55,88,8214,38.46,61.54
Shuangsheng Lingtan,307,260,4361,54.14,45.86
Shuffle!,5434,20706,395,20.79,79.21
Shujii no Inbou,5,174,7975,2.79,97.21
Shukufuku no Campanella Specials,103,664,5813,13.43,86.57
Shuranosuke Zanmaken: Shikamamon no Otoko,128,512,6222,20.0,80.0
Shuwarin☆Dorimin,36,80,9457,31.03,68.97
Sidonia no Kishi,2635,11954,522,18.06,81.94
Simoun,1760,3621,2130,32.71,67.29
Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,89,537,4886,14.22,85.78
Sinkan,40,329,6944,10.84,89.16
Skull Man,817,2770,2669,22.78,77.22
Sky Girls,752,3350,2739,18.33,81.67
Sky Girls Specials,114,732,5799,13.48,86.52
Slayers Excellent,830,2280,3030,26.69,73.31
Slayers Gorgeous,761,2132,3161,26.3,73.7
Slayers Try,1921,4331,1836,30.73,69.27
Slow Start,482,2538,1895,15.96,84.04
Smile Precure!,928,1122,3113,45.27,54.73
Sobakasu,34,137,8855,19.88,80.12
Sola,4438,10599,1040,29.51,70.49
Solty Rei,925,3104,2583,22.96,77.04
Sonic X Pilot,113,337,6539,25.11,74.89
Sonic★the★Hedgehog,418,1390,3740,23.12,76.88
Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,377,719,4295,34.4,65.6
Sora no Manimani,1748,5183,1996,25.22,74.78
Sora no Otoshimono,3916,24530,220,13.77,86.23
Sora no Otoshimono Final: Eternal My Master,544,6554,1318,7.66,92.34
Soratobu Toshi Keikaku,138,256,7720,35.03,64.97
Sore Ike! Anpanman,66,128,7849,34.02,65.98
Soreyuke! Uchuu Senkan Yamamoto Yohko,105,396,6479,20.96,79.04
Sougen no Ko Tenguri,29,91,9274,24.17,75.83
Soukou Kihei Votoms: Pailsen Files the Movie,30,198,8086,13.16,86.84
Soukou Kijo Iris Special,18,225,7453,7.41,92.59
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,212,945,3811,18.32,81.68
Soul Eater NOT!,2893,7721,717,27.26,72.74
Sousei no Aquarion Evol,175,540,5002,24.48,75.52
Sousei no Onmyouji,2629,11561,331,18.53,81.47
"Soushin Shoujo Matoi: Yuma-chin, Matomemashita - Nanimo Kitenakute... Natsu",65,273,6840,19.23,80.77
Souten no Ken Re:Genesis,71,694,4332,9.28,90.72
Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,174,661,5080,20.84,79.16
Space☆Dandy 2nd Season,1478,5941,992,19.92,80.08
Spirit of Wonder: Shounen Kagaku Club,130,333,6783,28.08,71.92
Spoon Oba-san,142,152,7947,48.3,51.7
Starmyu 2nd Season,736,251,3719,74.57,25.43
Starship Operators,404,1944,3491,17.21,82.79
Star☆Jewel,94,458,5645,17.03,82.97
Star☆Jewel Gaiden: Natsumi Oblivion,32,184,7752,14.81,85.19
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,4395,19599,232,18.32,81.68
Stranger: Mukou Hadan Pilot,254,710,4296,26.35,73.65
Stratos 4: Logbook,39,304,7860,11.37,88.63
Street Fighter Alpha: Generations,241,1867,3676,11.43,88.57
Stretta The Animation,142,1112,4271,11.32,88.68
Strike Witches Movie,505,3739,2169,11.9,88.1
Strike the Blood,4779,19442,178,19.73,80.27
Stringendo+Accelerando Ultimatum Sera,190,1558,3760,10.87,89.13
Submarine 707R,69,398,6840,14.78,85.22
Sugar Sugar Rune,2368,721,2613,76.66,23.34
Suisei no Gargantia,4633,17435,337,20.99,79.01
Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,1271,2232,1884,36.28,63.72
Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,881,1743,2044,33.57,66.43
Super Doll Licca-chan,255,203,6588,55.68,44.32
Super GALS! Kotobuki Ran,1619,775,3384,67.63,32.37
Super Milk-chan,209,387,6005,35.07,64.93
Super Robot Taisen OG The Animation,71,583,5999,10.86,89.14
Super Robot Taisen OG: Divine Wars Special,48,394,6957,10.86,89.14
Suzuka,3197,10066,1037,24.1,75.9
Suzume no Oyado,27,82,9704,24.77,75.23
Suzumiya Haruhi no Shoushitsu,7562,25026,181,23.2,76.8
Suzumiya Haruhi no Yuuutsu,17817,41913,68,29.83,70.17
Suzumiya Haruhi-chan no Yuuutsu,3724,9435,1051,28.3,71.7
Swing Out Sisters (2014),83,912,4020,8.34,91.66
Sword Art Online Alternative: Gun Gale Online,1519,8383,551,15.34,84.66
Sword Art Online Fatal Bullet: The Third Episode,56,199,6863,21.96,78.04
Sword Art Online Fatal Bullet: The Third Episode - Pilot-ban,112,297,6558,27.38,72.62
Sword Art Online II: Debriefing,1188,4485,1413,20.94,79.06
Sword Art Online: Sword Art Offline - Extra Edition,842,2770,1845,23.31,76.69
TO,181,902,5127,16.71,83.29
TOHO Cinemas x One Piece Film: Gold - Tokubetsu Eizou,58,188,7415,23.58,76.42
TSF Monogatari,160,1038,3897,13.36,86.64
TV-ban Pokemon Special Masara Town-hen Recaps,30,122,8095,19.74,80.26
Taboo Tattoo,1816,9072,556,16.68,83.32
Tachibanakan Triangle,436,1911,2310,18.58,81.42
Tactics,3739,2450,2073,60.41,39.59
Taifuu no Noruda,1087,1693,2630,39.1,60.9
Taiho Shichau zo (TV),646,2123,3043,23.33,76.67
Taiho Shichau zo The Movie,189,859,4936,18.03,81.97
Taiho Shichau zo: Full Throttle,269,1009,4543,21.05,78.95
Taiho Shichau zo: Second Season,281,1012,4443,21.73,78.27
Taimanin Asagi 2,37,391,5567,8.64,91.36
Taisei Kensetsu: Bosporus Kaikyou Tunnel,276,552,5616,33.33,66.67
Taisei Kensetsu: Sri Lanka Kousokudouro,185,419,6330,30.63,69.37
Taishou Yakyuu Musume.,956,2174,3173,30.54,69.46
Taishou Yakyuu Musume. Specials,82,167,8159,32.93,67.07
Taiyou no Kiba Dagram,59,435,6253,11.94,88.06
Takamiya Nasuno Desu!: Teekyuu Spin-off,354,1299,3656,21.42,78.58
Takarajima Memorial: Yuunagi to Yobareta Otoko,28,125,8816,18.3,81.7
Tales of Eternia The Animation,864,1941,3292,30.8,69.2
Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,343,521,5033,39.7,60.3
Tales of Zestiria: Doushi no Yoake,1078,2840,2082,27.51,72.49
Tamala 2010: A Punk Cat in Space,264,544,5143,32.67,67.33
Tamayura,1631,3976,2189,29.09,70.91
Tamayura: Hitotose,1633,4072,2086,28.62,71.38
"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",318,1035,4425,23.5,76.5
Tamayura: Sotsugyou Shashin Part 2 - Hibiki,162,599,4951,21.29,78.71
Tanaka-kun wa Itsumo Kedaruge,4030,8918,478,31.12,68.88
Tanin no Kankei,38,228,8049,14.29,85.71
Tanoshii Muumin Ikka,1009,1037,3637,49.32,50.68
Tansu Warashi.,395,706,5139,35.88,64.12
Tantei Opera Milky Holmes Dai 2 Maku,486,1669,3226,22.55,77.45
Tantei Opera Milky Holmes: Summer Special,235,822,4681,22.23,77.77
Tantei Team KZ Jiken Note,614,891,3530,40.8,59.2
Tasogare Otome x Amnesia: Taima Otome,1597,5463,1566,22.62,77.38
Teekyuu 4 Specials,99,457,5780,17.81,82.19
Teekyuu 7,251,1093,3744,18.68,81.32
Teekyuu 7 Specials,37,178,7716,17.21,82.79
Tegamibachi: Hikari to Ao no Gensou Yawa,1511,1739,3435,46.49,53.51
Teki wa Kaizoku: Neko-tachi no Kyouen,41,175,8485,18.98,81.02
Tekken Chinmi,112,234,6439,32.37,67.63
Tekkon Kinkreet Pilot,22,93,9067,19.13,80.87
Tell Your World,306,573,5680,34.81,65.19
Tenchi Muyou! Ryououki 2nd Season Picture Drama,100,594,5232,14.41,85.59
Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,217,1415,4012,13.3,86.7
Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,288,1214,4300,19.17,80.83
Tenjou Tenge: The Ultimate Fight,1131,5822,2018,16.27,83.73
Tenkuu Senki Shurato,193,852,4456,18.47,81.53
Tenkuu no Escaflowne,4970,10064,874,33.06,66.94
Tennis no Ouji-sama: Another Story - Messages From Past and Future Specials,513,406,4912,55.82,44.18
Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,553,535,4245,50.83,49.17
Tennis no Ouji-sama: Mini Theater,314,261,5719,54.61,45.39
Tennis no Ouji-sama: The Band of Princes Film Kick the Future,539,351,5214,60.56,39.44
Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,1505,2150,2339,41.18,58.82
Tenrankai no E,104,221,7732,32.0,68.0
Tenshi no 3P!,326,2502,2083,11.53,88.47
Tenshi no Drop,408,1147,3892,26.24,73.76
Terra Formars Revenge,577,3838,1501,13.07,86.93
Terra e...,422,820,4515,33.98,66.02
Terra e... (TV),2546,5387,1691,32.09,67.91
Tesagure! Bukatsumono Encore,72,351,5977,17.02,82.98
Tetsujin 28-gou (1980),40,154,8162,20.62,79.38
Tetsuwan Birdy Decode,1527,7560,1312,16.8,83.2
Tetsuwan Birdy Decode: The Cipher,361,2293,3034,13.6,86.4
Tezuka Osamu no Don Dracula,90,203,7834,30.72,69.28
The Big O,1657,5695,1394,22.54,77.46
The Choujo,116,334,6917,25.78,74.22
The Embryo Develops into a Fetus,58,206,8188,21.97,78.03
The Everlasting Guilty Crown,504,1612,2831,23.82,76.18
The Four Seasons,138,194,7513,41.57,58.43
The Hakkenden,315,696,4871,31.16,68.84
The Hakkenden: Shin Shou,74,171,7574,30.2,69.8
The Rapeman,102,563,5357,15.34,84.66
The Reflection,446,1793,2457,19.92,80.08
The Samurai,41,260,8045,13.62,86.38
The iDOLM@STER Cinderella Girls,1310,3988,1610,24.73,75.27
The iDOLM@STER Prologue SideM: Episode of Jupiter,281,266,5577,51.37,48.63
The iDOLM@STER SideM,700,547,3539,56.13,43.87
There She Is!!,1414,1879,2895,42.94,57.06
The☆Ultraman,30,152,8130,16.48,83.52
Tiger & Bunny Movie 2: The Rising,1013,1460,2843,40.96,59.04
Tiger Mask W,207,1222,3181,14.49,85.51
Time Bokan,48,186,7919,20.51,79.49
Time Bokan: Gyakushuu no San Akunin,24,125,8246,16.11,83.89
Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,319,1194,3410,21.08,78.92
To Heart 2 Adnext,105,651,5754,13.89,86.11
To LOVE-Ru Darkness,1301,14120,405,8.44,91.56
To LOVE-Ru OVA,1136,11927,862,8.7,91.3
To LOVE-Ru: Multiplication - Mae kara Ushiro kara,64,1285,3373,4.74,95.26
Toaru Kagaku no Railgun S,2326,13896,442,14.34,85.66
Toaru Kagaku no Railgun S: Motto Marutto Railgun,321,2020,2761,13.71,86.29
Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara,1170,6366,1692,15.53,84.47
Toaru Majutsu no Index 10th Anniversary PV,154,772,4196,16.63,83.37
Toaru Majutsu no Index II,3417,20255,294,14.43,85.57
Toaru Majutsu no Index Movie: Endymion no Kiseki Special,269,1647,3162,14.04,85.96
Toei Robot Girls,72,275,7457,20.75,79.25
Togainu no Chi,6131,3643,1306,62.73,37.27
Toji no Miko Recap,26,168,7274,13.4,86.6
Toki no Tabibito: Time Stranger,74,286,6930,20.56,79.44
Toki wa Meguru: Tokyo Station,284,447,5591,38.85,61.15
Tokimeki Memorial: Forever With You,108,401,6903,21.22,78.78
Tokio Kidou Police,52,284,7495,15.48,84.52
Tokubetsu Jugyou,28,308,7050,8.33,91.67
Tokyo Disney Resort: Yume ga Kanau Basho,90,160,8287,36.0,64.0
Tokyo ESP,2839,9588,729,22.85,77.15
Tokyo Godfathers,5218,9859,679,34.61,65.39
Tokyo Juushouden,94,166,7875,36.15,63.85
Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,176,683,4015,20.49,79.51
Tokyo Underground,919,2962,2612,23.68,76.32
Tonagura!,1333,5853,1905,18.55,81.45
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,3409,3913,1349,46.56,53.44
Tonari no Seki-kun Specials,717,2192,2689,24.65,75.35
Tono to Issho: Gantai no Yabou,260,253,6561,50.68,49.32
Tooryanse,23,89,9667,20.54,79.46
Top Secret: The Revelation,1256,1585,3220,44.21,55.79
Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,322,1685,3779,16.04,83.96
Toriko no Chigiri,37,347,6215,9.64,90.36
Toshokan Sensou: Kakumei no Tsubasa,838,1255,3251,40.04,59.96
Toshokan Sensou: Koi no Shougai,645,1075,4165,37.5,62.5
Tottoko Hamtarou Hai!,92,152,6485,37.7,62.3
Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,164,179,7118,47.81,52.19
Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,113,129,7870,46.69,53.31
Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi,79,106,8402,42.7,57.3
Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,112,452,5172,19.86,80.14
Toukiden: The Age of Demons - Introduction,43,113,9023,27.56,72.44
Toumei Ningen R,50,481,6073,9.42,90.58
Transfer,61,175,7897,25.85,74.15
Transformers Headmasters,72,385,6691,15.75,84.25
Transformers: Scramble City,35,198,8290,15.02,84.98
Trapp Ikka Monogatari,390,334,5350,53.87,46.13
Tres Marias: Sannin no Sei Shojo,52,242,7888,17.69,82.31
Trigun: Badlands Rumble,2072,8691,1002,19.25,80.75
Trinity Seven,2622,18119,162,12.64,87.36
Tropical Kiss,150,1388,3345,9.75,90.25
True Love Story,278,732,5458,27.52,72.48
True Tears Epilogue,472,1604,3781,22.74,77.26
True Tears: Raigomaru to Jibeta no Monogatari,300,938,4576,24.23,75.77
Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,3543,3802,1870,48.24,51.76
Tsubasa: Shunraiki,3828,4207,1616,47.64,52.36
Tsubasa: Tokyo Revelations,5186,6270,1209,45.27,54.73
Tsuki ga Kirei Special,256,1090,3405,19.02,80.98
Tsuki no Sango,159,333,6273,32.32,67.68
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,320,1120,4574,22.22,77.78
Tsukumo,239,663,4950,26.5,73.5
Tsuma to Mama to Boin,64,723,5103,8.13,91.87
Tsumamigui,66,622,5528,9.59,90.41
Tsurikichi Sanpei,150,260,6603,36.59,63.41
Tsuritama: Harikitte Contest,100,110,7344,47.62,52.38
Tsuukin Kairaku: Chikan de Go!!,60,332,6964,15.31,84.69
Turn A Gundam,600,3269,2334,15.51,84.49
Turn A Gundam I Movie: Earth Light,89,495,5993,15.24,84.76
Turn A Gundam II Movie: Moonlight Butterfly,91,486,6056,15.77,84.23
Turnover,132,215,7195,38.04,61.96
Tuzki: Love Assassin,33,72,9602,31.43,68.57
Twinkle Nora Rock Me!,22,82,9323,21.15,78.85
Tytania,874,2505,3057,25.87,74.13
U-Jin Brand,25,113,8900,18.12,81.88
UFO Gakuen no Himitsu,105,196,7205,34.88,65.12
UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,145,856,5066,14.49,85.51
UFO Princess Valkyrie: Special,97,607,6123,13.78,86.22
UN-GO: Inga Nikki,454,563,4628,44.64,55.36
UN-GO: Inga-ron,1623,2766,2229,36.98,63.02
UQ Holder! OVA,90,704,3991,11.34,88.66
Uchiage Hanabi,211,615,4565,25.54,74.46
Uchiyama Aki,24,172,8269,12.24,87.76
Uchurei!,77,145,8331,34.68,65.32
Uchuu Hikoushi no Uta,43,76,9853,36.13,63.87
Uchuu Kaizoku Captain Herlock,689,2289,2673,23.14,76.86
Uchuu Kaizoku Mito no Daibouken,56,198,7699,22.05,77.95
Uchuu Senkan Yamato,435,1878,3096,18.81,81.19
Uchuu Senkan Yamato: Aratanaru Tabidachi,50,332,6836,13.09,86.91
Uchuu no Kishi Tekkaman Blade,318,1719,3637,15.61,84.39
Uchuu no Stellvia,756,2695,2836,21.91,78.09
Uma Musume: Pretty Derby (TV),503,2293,2049,17.99,82.01
Umi Monogatari: Anata ga Ite Kureta Koto,1445,2520,2821,36.44,63.56
Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,286,483,5956,37.19,62.81
Umi ga Kikoeru,2534,3242,1914,43.87,56.13
Umi no Mizu wa Naze Karai,60,132,8911,31.25,68.75
Umineko no Naku Koro ni,9116,14101,548,39.26,60.74
Umineko no Naku Koro ni Specials,1117,1382,3381,44.7,55.3
Unico: Mahou no Shima e,135,160,7441,45.76,54.24
Unkai no Meikyuu Zeguy,55,197,8199,21.83,78.17
Unsweet: Netorare Ochita Onna-tachi,46,379,5791,10.82,89.18
Upotte!!,1095,6534,1490,14.35,85.65
Usakame,256,965,4083,20.97,79.03
Usavich,383,732,4793,34.35,65.65
Usavich Special,117,271,7423,30.15,69.85
Usavich V,68,154,7774,30.63,69.37
Ushio to Tora,250,850,4059,22.73,77.27
Uta no☆Prince-sama♪ Maji Love 1000%,10259,2918,652,77.86,22.14
Utawarerumono OVA,608,2608,3001,18.91,81.09
Utawarerumono Specials,534,2333,3356,18.63,81.37
Utawarerumono: Itsuwari no Kamen Specials,66,340,6089,16.26,83.74
Utsu Musume Sayuri,260,934,4366,21.78,78.22
VS Knight Lamune & 40 Fire,81,197,7454,29.14,70.86
VS Knight Lamune & 40 Fresh,82,297,7299,21.64,78.36
Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,50,479,5771,9.45,90.55
Vampire,47,493,5683,8.7,91.3
Vampire Hunter,570,1686,3484,25.27,74.73
Vampire Knight: Gekiai no Portrait,2836,1260,2210,69.24,30.76
Vampire Knight: Guilty,16103,11987,299,57.33,42.67
Vampire Sensou,133,467,6392,22.17,77.83
Variable Geo,72,490,6380,12.81,87.19
Venus Senki,198,988,4281,16.69,83.31
Victorian Maid Maria no Houshi,47,508,5153,8.47,91.53
Violence Jack: Harlem Bomber-hen,173,1031,4502,14.37,85.63
Virgin Night,110,457,6211,19.4,80.6
Virtua Fighter,235,621,4829,27.45,72.55
W: Wish Omake,40,166,8271,19.42,80.58
Wagamama High Spec,415,2576,2357,13.87,86.13
Wakako-zake,1135,2080,2363,35.3,64.7
Wakaokami wa Shougakusei!,99,251,6395,28.29,71.71
"Wake Up, Girl Zoo!",229,582,5192,28.24,71.76
"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",55,156,7802,26.07,73.93
Wakusei Daikaiju Negadon,49,224,8383,17.95,82.05
Wana: Hakudaku Mamire no Houkago,58,529,5477,9.88,90.12
Wangpai Yushi Di 0 Ji,25,92,8817,21.37,78.63
Warau Salesman,61,235,6661,20.61,79.39
Warau Salesman New,271,953,3440,22.14,77.86
Wata no Kuni Hoshi,253,263,6284,49.03,50.97
Watashi no Coffee Samurai: Jihanki-teki na Kareshi,143,235,6953,37.83,62.17
Weekender Girl,155,284,7347,35.31,64.69
Weiß Kreuz,1809,1161,3149,60.91,39.09
Weiß Survive R,317,1528,3907,17.18,82.82
Wellber no Monogatari: Sisters of Wellber,547,850,4379,39.16,60.84
Wellber no Monogatari: Sisters of Wellber Zwei,258,505,5585,33.81,66.19
Winter Sonata,1839,1999,2920,47.92,52.08
Witchblade,2550,8956,1070,22.16,77.84
Within the Bloody Woods,94,261,7464,26.48,73.52
Wizard Girl Ambitious,112,1042,4087,9.71,90.29
Wonder Momo,197,652,5280,23.2,76.8
Wooser no Sono Higurashi: Kakusei-hen,295,555,4887,34.71,65.29
Wooser no Sono Higurashi: Mugen-hen,204,380,5613,34.93,65.07
Working!!!,2119,9022,674,19.02,80.98
World Calling,58,127,8406,31.35,68.65
World Destruction: Sekai Bokumetsu no Rokunin,1982,5437,1776,26.72,73.28
X OVA,1174,1162,3777,50.26,49.74
Xenosaga The Animation,690,2523,3028,21.48,78.52
Xi Avant,289,377,6300,43.39,56.61
Xiyouji zhi Dasheng Guilai,25,96,7997,20.66,79.34
X²: Double X,508,470,5673,51.94,48.06
YAT Anshin! Uchuu Ryokou,65,134,8015,32.66,67.34
Yagami-kun no Katei no Jijou,63,138,8527,31.34,68.66
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,663,5585,1049,10.61,89.39
Yakusai Kochou,54,271,7816,16.62,83.38
Yama Hime no Mi,31,438,6064,6.61,93.39
Yama no Susume: Kabe tte Kowakunai no?,496,1479,3582,25.11,74.89
Yamada-kun to 7-nin no Majo (OVA),1284,4070,1545,23.98,76.02
Yamatarou Kaeru,25,79,9637,24.04,75.96
Yami Shibai 4,633,901,3472,41.26,58.74
Yami no Matsuei,5295,1804,1800,74.59,25.41
Yami to Boushi to Hon no Tabibito,1859,3061,2570,37.78,62.22
Yao Shen Ji,27,209,6246,11.44,88.56
Yao Shen Ji 2nd Season,10,99,8346,9.17,90.83
Yareruko! Densha Ecchi,25,197,6773,11.26,88.74
Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,205,841,5358,19.6,80.4
Yebisu Celebrities 1st,1084,106,4432,91.09,8.91
Yoake Mae yori Ruriiro na: Crescent Love,1189,4057,2246,22.66,77.34
Yoake Tsugeru Lu no Uta,474,1063,3325,30.84,69.16
Yobai Suru Shichinin no Harame,23,317,6416,6.76,93.24
Yoiko,159,466,6082,25.44,74.56
Yokorenbo: Immoral Mother,68,720,4704,8.63,91.37
Yoku Wakaru Gendai Mahou,949,3219,2710,22.77,77.23
Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha,264,1177,4772,18.32,81.68
"Yondemasu yo, Azazel-san. (TV)",2300,5495,1488,29.51,70.49
Yoroiden Samurai Troopers Gaiden,86,285,6942,23.18,76.82
Yoru no Okite,80,146,8444,35.4,64.6
Yoru no Yatterman,662,2768,2310,19.3,80.7
"Yosuga no Sora: In Solitude, Where We Are Least Alone.",5488,20297,297,21.28,78.72
Youchien Senshi: Hanamaru Girls,65,205,7505,24.07,75.93
Youkai Watch,509,827,3487,38.1,61.9
Youma,272,741,4825,26.85,73.15
Young Black Jack,1682,4003,1454,29.59,70.41
Yowamushi Pedal: Grande Road,2083,4669,1140,30.85,69.15
Yozakura Quartet,3384,8786,947,27.81,72.19
Yozakura Quartet: Tsuki ni Naku,381,1857,2798,17.02,82.98
Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,24,251,7020,8.73,91.27
Yume de Aetara,160,642,5724,19.95,80.05
Yume ga Sameru made,95,167,6851,36.26,63.74
Yume no Crayon Oukoku,74,105,7748,41.34,58.66
Yumekui Merry,3915,11949,838,24.68,75.32
Yumeria,824,3706,2576,18.19,81.81
Yuru Camp△ Specials,177,1090,3290,13.97,86.03
Yurumates,452,875,4864,34.06,65.94
Yuugen Kaisha,176,489,5942,26.47,73.53
Yuugo: Koushounin,371,1236,4109,23.09,76.91
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,171,631,4264,21.32,78.68
Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,499,1655,2674,23.17,76.83
Yuuki no Baton,70,187,7672,27.24,72.76
Yuureisen,45,142,8492,24.06,75.94
Yuusha Raideen,55,216,7725,20.3,79.7
Yuusha Shirei Dagwon,33,135,8196,19.64,80.36
Yuusha Tokkyuu Might Gaine,44,219,7502,16.73,83.27
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,255,3301,2238,7.17,92.83
Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,68,335,6635,16.87,83.13
Yuu☆Yuu☆Hakusho: Eizou Hakusho,437,994,4112,30.54,69.46
Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,900,2217,2948,28.87,71.13
Yuu☆Yuu☆Hakusho: Mu Mu Hakusho,173,559,4939,23.63,76.37
Yu☆Gi☆Oh! (Movie),1263,3224,1984,28.15,71.85
Yu☆Gi☆Oh! Duel Monsters,4655,14420,417,24.4,75.6
Yu☆Gi☆Oh! Duel Monsters: Battle City Special,492,1330,3421,27.0,73.0
Yu☆Gi☆Oh! Zexal Special,96,264,6171,26.67,73.33
Zankyou no Terror,9890,24816,76,28.5,71.5
Zawazawa,16,60,10080,21.05,78.95
Ze Tian Ji,55,110,7407,33.33,66.67
Zegapain,737,3733,2382,16.49,83.51
Zekkyou Gakkyuu,260,216,6113,54.62,45.38
Zero kara Hajimeru Mahou no Sho,1499,8424,628,15.11,84.89
Zero no Mono,32,253,7507,11.23,88.77
Zero no Tsukaima: Princesses no Rondo,5306,22898,250,18.81,81.19
Zetsumetsu Kigu Shoujo: Amazing Twins,388,1244,3921,23.77,76.23
Zettai Karen Children,1190,4123,2059,22.4,77.6
Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!,96,300,6838,24.24,75.76
Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,192,865,4887,18.16,81.84
Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,2261,6562,1004,25.63,74.37
Zoids,904,3449,2000,20.77,79.23
Zone of the Enders: 2167 Idolo,171,1196,4409,12.51,87.49
Zutto Suki Datta,22,179,7059,10.95,89.05
ef: A Tale of Melodies.,4934,14188,697,25.8,74.2
gdgd Fairies,135,340,5857,28.42,71.58
gdgd Fairies 2,65,190,7311,25.49,74.51
iDOLM@STER Xenoglossia,754,2349,2855,24.3,75.7
iDOLM@STER Xenoglossia Specials,140,389,6166,26.47,73.53
lilac (bombs Jun Togawa),15,65,10086,18.75,81.25
s.CRY.ed Alteration I: Tao,150,529,5471,22.09,77.91
